date,gold_price_eur
2017-08-28,1095.8128623287
2017-08-29,1097.5545945948
2017-08-30,1092.7736453357
2017-08-31,1106.6609468077
2017-09-01,1112.0502898802
2017-09-05,1125.9993472946
2017-09-06,1118.6618979223
2017-09-07,1127.7049028382
2017-09-08,1118.9566925377
2017-09-11,1107.5383767036
2017-09-12,1110.4204842359
2017-09-13,1105.1713744324
2017-09-14,1114.0727275972
2017-09-15,1107.5648131288
2017-09-18,1094.3136676474
2017-09-19,1092.2052196033
2017-09-20,1094.011237273
2017-09-21,1087.0852333219
2017-09-22,1082.660313402
2017-09-25,1095.6472430796
2017-09-26,1093.9934941721
2017-09-27,1088.913613145
2017-09-28,1094.0762303462
2017-09-29,1087.6987809276
2017-10-02,1077.8877828398
2017-10-03,1083.6231994458
2017-10-04,1084.224291763
2017-10-05,1080.1007539022
2017-10-06,1085.6920523475
2017-10-09,1091.5937367548
2017-10-10,1099.1652837846
2017-10-11,1088.2883442237
2017-10-12,1089.9673889488
2017-10-13,1100.0017140152
2017-10-16,1100.3003573742
2017-10-17,1087.7916081462
2017-10-18,1087.249446278
2017-10-19,1091.0338448602
2017-10-20,1078.1512213709
2017-10-23,1087.0671072087
2017-10-24,1084.2599517108
2017-10-25,1084.612887035
2017-10-26,1071.2518439962
2017-10-27,1090.0346985278
2017-10-30,1097.9301640445
2017-10-31,1087.3013488701
2017-11-01,1093.4836032583
2017-11-02,1096.3375181807
2017-11-03,1086.0237762165
2017-11-06,1101.512254705
2017-11-07,1096.8211948267
2017-11-08,1104.7263290798
2017-11-09,1108.5728735638
2017-11-10,1092.4826791947
2017-11-13,1095.3486404657
2017-11-14,1098.5914885433
2017-11-15,1082.433747489
2017-11-17,1100.2378887336
2017-11-20,1086.4434922082
2017-11-21,1091.1128585196
2017-11-22,1100.4302184666
2017-11-24,1085.4600478569
2017-11-27,1084.8125128877
2017-11-28,1087.5350101141
2017-11-29,1082.1180743531
2017-11-30,1074.2497007696
2017-12-01,1074.7803240005
2017-12-04,1074.4643017859
2017-12-05,1063.0493468511
2017-12-06,1067.1923267096
2017-12-07,1058.7681029336
2017-12-08,1057.747578384
2017-12-11,1056.6723057438
2017-12-12,1051.5732171632
2017-12-13,1060.5826223053
2017-12-14,1059.3231479158
2017-12-15,1065.2268451185
2017-12-18,1074.8011675308
2017-12-19,1069.817440519
2017-12-20,1069.2214716994
2017-12-21,1066.914608661
2017-12-22,1075.6214175002
2017-12-26,1081.5716648162
2017-12-27,1085.3528699705
2017-12-28,1087.4063701592
2017-12-29,1093.8957123194
2018-01-02,1093.6946100766
2018-01-03,1091.0638931993
2018-01-04,1098.5456286926
2018-01-05,1093.9742508873
2018-01-08,1095.4137230913
2018-01-09,1095.781028959
2018-01-10,1104.3369017516
2018-01-11,1104.5366403109
2018-01-12,1107.2820428752
2018-01-16,1088.4845377373
2018-01-17,1090.3496120569
2018-01-18,1088.3144563434
2018-01-19,1088.4553342926
2018-01-22,1085.9611645594
2018-01-23,1089.8109289971
2018-01-24,1101.4382943623
2018-01-25,1099.4976962156
2018-01-26,1090.6735512171
2018-01-30,1078.57587954
2018-01-31,1079.0063564504
2018-02-01,1082.4840892166
2018-02-02,1066.1063243199
2018-02-05,1070.9455458128
2018-02-06,1072.2181855054
2018-02-07,1059.3398987867
2018-02-08,1073.4314723101
2018-02-09,1070.9774213562
2018-02-12,1080.7325915637
2018-02-13,1079.4265206027
2018-02-14,1097.2365805672
2018-02-15,1084.5193846385
2018-02-16,1082.2486757273
2018-02-20,1071.7303913358
2018-02-21,1078.2043252458
2018-02-22,1083.3878349261
2018-02-23,1077.5021941716
2018-02-26,1083.0034589453
2018-02-27,1068.1597405569
2018-02-28,1075.6054414541
2018-03-01,1068.7167868399
2018-03-02,1076.6171469474
2018-03-05,1070.2840258738
2018-03-06,1081.016089359
2018-03-07,1067.920584064
2018-03-08,1063.1794320869
2018-03-09,1074.5425047503
2018-03-12,1071.9201807594
2018-03-13,1074.5094287673
2018-03-14,1068.7245516067
2018-03-15,1064.0271793104
2018-03-16,1065.3001052131
2018-03-19,1072.2439013026
2018-03-20,1062.7514030482
2018-03-21,1077.9552827216
2018-03-22,1074.3734768853
2018-03-23,1094.7680826684
2018-03-26,1096.2920197897
2018-03-27,1076.7017920117
2018-03-28,1067.2257145786
2018-03-29,1074.5501905225
2018-04-02,1089.8791820681
2018-04-03,1084.2195107854
2018-04-04,1087.9156564861
2018-04-05,1077.8213951889
2018-04-06,1087.123437808
2018-04-09,1088.9508699894
2018-04-10,1089.0732749393
2018-04-11,1097.2186172427
2018-04-12,1081.828775573
2018-04-13,1090.7000491835
2018-04-16,1092.6337708354
2018-04-17,1087.7562191765
2018-04-18,1092.039847116
2018-04-19,1087.9585962843
2018-04-20,1082.7403607779
2018-04-23,1077.533333411
2018-04-24,1090.5098454591
2018-04-25,1079.2882344641
2018-04-26,1081.4458133405
2018-04-27,1090.2905099218
2018-04-30,1085.7202431027
2018-05-01,1079.1943933153
2018-05-02,1086.2641597066
2018-05-03,1096.7280936382
2018-05-04,1094.8968017119
2018-05-07,1097.6158950488
2018-05-08,1099.4035108259
2018-05-09,1104.9145251798
2018-05-10,1114.8609050341
2018-05-11,1106.7729361641
2018-05-14,1101.4760282201
2018-05-15,1080.2786659473
2018-05-16,1091.4575659477
2018-05-17,1090.1263433137
2018-05-18,1093.8315227762
2018-05-21,1096.4893671859
2018-05-22,1095.3614938274
2018-05-23,1093.6874666611
2018-05-24,1113.3076213766
2018-05-25,1111.7801161622
2018-05-29,1116.9728060014
2018-05-30,1127.879863321
2018-05-31,1114.3156541519
2018-06-01,1107.3129946825
2018-06-04,1108.186647768
2018-06-05,1108.9212961892
2018-06-06,1106.1539093085
2018-06-07,1101.9469276826
2018-06-08,1100.5291634999
2018-06-11,1102.2595117751
2018-06-12,1099.9543190482
2018-06-13,1103.9082616061
2018-06-14,1104.3575976961
2018-06-15,1101.9681797363
2018-06-18,1100.5566057404
2018-06-19,1096.7481894521
2018-06-20,1096.9438080054
2018-06-21,1094.3918514162
2018-06-22,1092.0425266778
2018-06-25,1085.2899469051
2018-06-26,1073.764717411
2018-06-27,1075.3408963889
2018-06-28,1079.0725084224
2018-06-29,1082.1618234508
2018-07-02,1061.6036555223
2018-07-03,1075.0618099165
2018-07-05,1078.0845649058
2018-07-06,1072.4265884108
2018-07-09,1070.5172869902
2018-07-10,1066.4321665208
2018-07-11,1059.7728121255
2018-07-12,1066.2180550102
2018-07-13,1062.5850914214
2018-07-16,1060.0983735769
2018-07-17,1046.7600127909
2018-07-18,1052.3247825267
2018-07-19,1049.6626931759
2018-07-20,1054.8987430355
2018-07-23,1042.4196348566
2018-07-24,1046.5936157776
2018-07-25,1053.7828926509
2018-07-26,1043.918854218
2018-07-27,1050.0789292216
2018-07-30,1047.3868723312
2018-07-31,1045.2355520673
2018-08-01,1041.8647235223
2018-08-02,1037.7262916004
2018-08-03,1047.9881799123
2018-08-06,1045.2939754152
2018-08-07,1046.545895234
2018-08-08,1045.079345588
2018-08-09,1043.7731488041
2018-08-10,1050.9440958116
2018-08-13,1045.484916271
2018-08-14,1046.2609393841
2018-08-15,1037.8367037647
2018-08-16,1036.8202727786
2018-08-17,1034.6140960286
2018-08-20,1037.6193147519
2018-08-21,1037.8244100402
2018-08-22,1033.3639842719
2018-08-23,1024.6184229631
2018-08-24,1045.0177151083
2018-08-27,1037.8660847477
2018-08-28,1033.4136459216
2018-08-29,1030.2570754936
2018-08-30,1022.8237830583
2018-08-31,1029.0052887937
2018-09-04,1026.8192186763
2018-09-05,1031.2823638338
2018-09-06,1029.5471470004
2018-09-07,1027.1883061518
2018-09-10,1031.9092173156
2018-09-11,1030.877169493
2018-09-12,1038.885079323
2018-09-13,1033.5997671017
2018-09-14,1022.0835098936
2018-09-17,1031.6459608884
2018-09-18,1025.6097289984
2018-09-19,1029.2875185628
2018-09-20,1033.1826116222
2018-09-21,1015.8010455982
2018-09-24,1020.5923004584
2018-09-25,1021.0199478816
2018-09-26,1015.0312983587
2018-09-27,1006.3383265088
2018-09-28,1023.8559791341
2018-10-01,1022.888412067
2018-10-02,1038.5610631182
2018-10-03,1037.3323957641
2018-10-04,1043.1921507663
2018-10-05,1042.88175959
2018-10-08,1027.8933987623
2018-10-09,1032.8758652669
2018-10-10,1033.5493624653
2018-10-11,1060.8356532233
2018-10-12,1050.952290737
2018-10-15,1061.6945144624
2018-10-16,1059.5281902918
2018-10-17,1057.1666792996
2018-10-18,1066.4417247647
2018-10-19,1069.1968908231
2018-10-22,1061.0396112209
2018-10-23,1075.5247433358
2018-10-24,1070.1505398063
2018-10-25,1078.2280172396
2018-10-26,1083.244209194
2018-10-29,1074.2416687801
2018-10-30,1074.7020689869
2018-10-31,1068.448609085
2018-11-01,1092.1914183451
2018-11-02,1079.4254548404
2018-11-05,1079.0019352629
2018-11-06,1072.2936833144
2018-11-07,1071.9930215944
2018-11-08,1069.5239626739
2018-11-09,1061.1857384425
2018-11-12,1060.7479777628
2018-11-13,1067.5278707508
2018-11-14,1067.8802396623
2018-11-15,1072.1515750674
2018-11-16,1077.978733084
2018-11-19,1071.5823420516
2018-11-20,1064.162621431
2018-11-21,1077.8704782586
2018-11-23,1070.7559285749
2018-11-26,1076.2651774435
2018-11-27,1068.7023620192
2018-11-28,1081.0000483218
2018-11-29,1076.7428408388
2018-11-30,1071.0304466542
2018-12-03,1087.8803148143
2018-12-04,1093.0120124118
2018-12-06,1090.9270521762
2018-12-07,1096.1118024061
2018-12-10,1090.8740816551
2018-12-11,1093.5550658134
2018-12-12,1098.9918523002
2018-12-13,1092.6314854316
2018-12-14,1088.5600103813
2018-12-17,1103.3129094345
2018-12-18,1100.6326590716
2018-12-19,1100.7085416977
2018-12-20,1109.4408058091
2018-12-21,1094.3668669468
2018-12-24,1114.500110375
2018-12-26,1111.8191026204
2018-12-27,1124.2539166639
2018-12-28,1119.6693132582
2018-12-31,1117.4004515386
2019-01-02,1117.6340727886
2019-01-03,1141.3570207691
2019-01-04,1126.0566601807
2019-01-07,1127.7387092781
2019-01-08,1117.7955264758
2019-01-09,1125.4299749897
2019-01-10,1111.8179055924
2019-01-11,1118.2324528171
2019-01-14,1124.8557223784
2019-01-15,1121.0776382804
2019-01-16,1131.3123960936
2019-01-17,1132.6460143431
2019-01-18,1124.6738816068
2019-01-22,1128.0356680386
2019-01-23,1129.0894942679
2019-01-24,1123.1777095163
2019-01-25,1146.771899201
2019-01-28,1141.1498757045
2019-01-29,1144.5310485216
2019-01-30,1145.4814169261
2019-01-31,1148.7987979088
2019-02-01,1150.18050104
2019-02-04,1147.3313902327
2019-02-05,1149.1494951243
2019-02-06,1147.6849974701
2019-02-07,1152.0363682932
2019-02-08,1158.5914365208
2019-02-11,1154.1593980384
2019-02-12,1160.7367361807
2019-02-13,1156.4533864356
2019-02-14,1162.7225628027
2019-02-15,1166.9402748873
2019-02-19,1184.6751652754
2019-02-20,1184.2534115912
2019-02-21,1166.4535817605
2019-02-22,1171.822764568
2019-02-25,1168.9930362525
2019-02-26,1165.6904385177
2019-02-27,1156.5716146377
2019-02-28,1153.5836294224
2019-03-01,1139.8467369805
2019-03-04,1129.4034816366
2019-03-05,1130.7752931456
2019-03-06,1136.365542361
2019-03-07,1134.6994688269
2019-03-08,1158.208049251
2019-03-11,1147.3928934316
2019-03-12,1151.3218320646
2019-03-13,1158.3665582521
2019-03-14,1141.4642867438
2019-03-15,1151.1818173768
2019-03-18,1148.6980906015
2019-03-19,1151.1796255783
2019-03-20,1145.3244300246
2019-03-21,1142.902756844
2019-03-22,1153.0537877025
2019-03-25,1170.2516733672
2019-03-26,1161.4732639289
2019-03-27,1161.7896442884
2019-03-28,1146.3097679448
2019-03-29,1151.3777606896
2019-04-01,1147.9128218304
2019-04-02,1151.1959739806
2019-04-03,1151.3002710866
2019-04-04,1146.0885527512
2019-04-05,1149.4882909923
2019-04-08,1156.1051942512
2019-04-09,1158.0033156157
2019-04-10,1161.8917081243
2019-04-11,1142.7304126873
2019-04-12,1146.1044175942
2019-04-15,1138.2518514519
2019-04-16,1125.7037358774
2019-04-17,1127.3345253178
2019-04-18,1125.8604205714
2019-04-22,1132.5490421579
2019-04-23,1127.3669366024
2019-04-24,1136.3684836415
2019-04-25,1143.8568354836
2019-04-26,1153.7375005165
2019-04-29,1146.6995766405
2019-04-30,1146.8745082897
2019-05-01,1142.4706535941
2019-05-02,1133.5754839826
2019-05-03,1144.8455252772
2019-05-06,1145.8268641345
2019-05-07,1145.7932302414
2019-05-08,1143.2334534829
2019-05-09,1146.1526840506
2019-05-10,1145.6872573965
2019-05-13,1157.0369595195
2019-05-14,1152.6324916074
2019-05-15,1156.9477394459
2019-05-16,1146.5797965775
2019-05-17,1140.639210179
2019-05-20,1142.9134740806
2019-05-21,1138.9106647086
2019-05-23,1151.7204842668
2019-05-24,1147.1174577283
2019-05-28,1140.3612322735
2019-05-29,1146.3931431879
2019-05-30,1155.6612968673
2019-05-31,1173.1046510071
2019-06-03,1183.7239291836
2019-06-04,1176.7408753824
2019-06-05,1180.2875499798
2019-06-06,1191.1996782022
2019-06-07,1189.376069173
2019-06-10,1170.2134035718
2019-06-11,1171.927483349
2019-06-12,1175.6016089834
2019-06-13,1185.5937284608
2019-06-14,1187.9851670587
2019-06-17,1193.450938749
2019-06-18,1199.6859909005
2019-06-19,1200.7277733316
2019-06-20,1239.402414272
2019-06-21,1236.0558289583
2019-06-24,1242.278690109
2019-06-25,1241.1079423414
2019-06-26,1241.516284434
2019-06-27,1238.1808059122
2019-06-28,1239.520947474
2019-07-01,1219.1893486538
2019-07-02,1244.3913112356
2019-07-03,1255.37330145
2019-07-05,1237.5739100244
2019-07-08,1244.2800015205
2019-07-09,1245.9830716234
2019-07-10,1258.0911915888
2019-07-11,1247.2852371882
2019-07-12,1252.9781288437
2019-07-15,1252.1234889244
2019-07-16,1251.3132116503
2019-07-17,1267.6290035601
2019-07-18,1269.9420350718
2019-07-19,1265.4601955955
2019-07-22,1270.5124713103
2019-07-23,1267.2545884896
2019-07-24,1275.9102017874
2019-07-25,1268.9328376708
2019-07-26,1272.6356928008
2019-07-29,1275.226602658
2019-07-30,1283.0412808939
2019-07-31,1278.0993888133
2019-08-01,1283.3568730442
2019-08-02,1304.8274208729
2019-08-05,1318.5061560383
2019-08-06,1309.5231108062
2019-08-07,1344.9638694677
2019-08-08,1336.7122190428
2019-08-09,1337.7807987435
2019-08-12,1342.9987002215
2019-08-13,1339.0610446795
2019-08-14,1356.2605812248
2019-08-15,1363.6890128888
2019-08-16,1360.9475404621
2019-08-19,1352.4606177022
2019-08-20,1357.5554032999
2019-08-21,1355.7649679295
2019-08-22,1350.040577543
2019-08-23,1377.2985335365
2019-08-26,1369.7321372024
2019-08-27,1387.8245868308
2019-08-28,1386.6496605396
2019-08-29,1376.9793807039
2019-08-30,1373.2663229244
2019-09-03,1409.3970143881
2019-09-04,1412.6333466976
2019-09-05,1373.270598362
2019-09-06,1364.7676845186
2019-09-09,1363.0811778254
2019-09-10,1348.8854199598
2019-09-11,1352.3573383021
2019-09-12,1360.7896645848
2019-09-13,1348.2209199626
2019-09-16,1356.1719494157
2019-09-17,1367.5337378845
2019-09-18,1361.2122554701
2019-09-19,1358.2996588876
2019-09-20,1364.2572749099
2019-09-23,1382.7880999307
2019-09-24,1393.6134470256
2019-09-25,1365.7254659579
2019-09-26,1376.3474355192
2019-09-27,1372.4560688096
2019-09-30,1339.4299827854
2019-10-01,1359.6758122756
2019-10-02,1372.6645155453
2019-10-03,1374.6259836604
2019-10-04,1372.3439477135
2019-10-07,1363.2064963692
2019-10-08,1364.5480963354
2019-10-09,1374.1655624868
2019-10-10,1360.4174751699
2019-10-11,1346.5584412829
2019-10-14,1352.4020008132
2019-10-15,1339.7399031821
2019-10-16,1348.4701406564
2019-10-17,1347.4574283553
2019-10-18,1337.4453288663
2019-10-21,1328.8233801106
2019-10-22,1328.669907723
2019-10-23,1338.7199021757
2019-10-24,1346.4319874173
2019-10-25,1350.4196761389
2019-10-28,1344.2482523142
2019-10-29,1339.7423545812
2019-10-30,1343.4319216318
2019-10-31,1354.9701419163
2019-11-01,1351.6053908559
2019-11-04,1350.4592850008
2019-11-05,1330.6320959549
2019-11-06,1345.6505350544
2019-11-07,1322.6264282796
2019-11-08,1326.0800398789
2019-11-11,1320.4877136193
2019-11-12,1315.8494665565
2019-11-13,1327.3258599437
2019-11-14,1336.3944538946
2019-11-15,1331.4280462762
2019-11-18,1330.5173067589
2019-11-19,1330.610934967
2019-11-20,1329.6929937332
2019-11-21,1320.6232705207
2019-11-22,1322.1742638121
2019-11-25,1321.4712205707
2019-11-26,1325.3524127143
2019-11-27,1318.5681288147
2019-11-29,1330.9405450815
2019-12-02,1327.0664637697
2019-12-03,1334.223236133
2019-12-04,1329.6953914721
2019-12-05,1332.5773317186
2019-12-06,1313.8611764772
2019-12-09,1319.5720866137
2019-12-10,1321.8262307975
2019-12-11,1324.6494513324
2019-12-12,1317.0965982311
2019-12-13,1319.1421536317
2019-12-16,1325.9069721687
2019-12-17,1324.0580096851
2019-12-18,1320.5539623042
2019-12-19,1329.8034959992
2019-12-20,1325.4602756634
2019-12-23,1338.0156317043
2019-12-24,1351.2887536576
2019-12-26,1360.2867936562
2019-12-27,1363.6462938133
2019-12-30,1354.3719755145
2019-12-31,1356.4182162115
2020-01-02,1358.6343930032
2020-01-03,1386.7507658772
2020-01-06,1403.1584956251
2020-01-07,1403.6441847015
2020-01-08,1396.1779574028
2020-01-09,1396.2660862176
2020-01-10,1401.7499331594
2020-01-13,1392.8632755188
2020-01-14,1385.0906866581
2020-01-15,1394.4066413381
2020-01-16,1388.7389258792
2020-01-17,1399.3348169779
2020-01-21,1402.54988231
2020-01-22,1402.9895444672
2020-01-23,1410.0018254543
2020-01-24,1421.1385423717
2020-01-27,1430.1576294546
2020-01-28,1423.9861307589
2020-01-29,1424.1697249393
2020-01-30,1437.3430216906
2020-01-31,1435.1996349292
2020-02-03,1422.2084384541
2020-02-04,1401.4375734287
2020-02-05,1410.1206232953
2020-02-06,1422.5193640285
2020-02-07,1428.2103332744
2020-02-10,1438.1733896443
2020-02-11,1434.5592067873
2020-02-12,1435.4249371907
2020-02-13,1448.241458043
2020-02-14,1459.2494061236
2020-02-18,1476.0000008798
2020-02-19,1489.0594778487
2020-02-20,1495.4534904955
2020-02-21,1524.4718332652
2020-02-24,1542.9395277733
2020-02-25,1517.9922311561
2020-02-26,1507.0764376983
2020-02-27,1506.5367667753
2020-02-28,1422.26739962
2020-03-02,1440.8245119579
2020-03-03,1473.5219905641
2020-03-04,1467.7998164843
2020-03-05,1495.9939144747
2020-03-06,1488.6159286103
2020-03-09,1470.6631228507
2020-03-10,1455.6113098404
2020-03-11,1450.4477549868
2020-03-12,1411.2665673319
2020-03-13,1355.1266579491
2020-03-16,1332.0053315979
2020-03-17,1366.005438483
2020-03-18,1341.1077063129
2020-03-19,1348.8971851872
2020-03-20,1392.4668781276
2020-03-23,1465.2546293644
2020-03-24,1542.2758769924
2020-03-25,1511.0201127621
2020-03-26,1515.3032196648
2020-03-27,1469.824423543
2020-03-30,1456.1342377148
2020-03-31,1435.4787409005
2020-04-01,1431.2694929091
2020-04-02,1484.1665809804
2020-04-03,1506.0752497566
2020-04-06,1551.7784469547
2020-04-07,1540.9388871339
2020-04-08,1528.5707842105
2020-04-09,1598.1719502694
2020-04-13,1595.9511053611
2020-04-14,1608.2587285142
2020-04-15,1572.2702123402
2020-04-16,1577.6103102561
2020-04-17,1555.6517026603
2020-04-20,1565.8463795894
2020-04-21,1544.6153242524
2020-04-22,1592.3226901312
2020-04-23,1603.4758936168
2020-04-24,1599.2357312524
2020-04-27,1581.6243843454
2020-04-28,1580.1598256316
2020-04-29,1571.8975049024
2020-04-30,1548.36919638
2020-05-01,1548.1291648356
2020-05-04,1557.4437869822
2020-05-05,1563.0541246355
2020-05-06,1553.8933564128
2020-05-07,1594.4729005949
2020-05-08,1577.8103087513
2020-05-11,1563.9990889544
2020-05-12,1576.7745626759
2020-05-13,1580.0958720136
2020-05-14,1605.8305184952
2020-05-15,1622.4736832294
2020-05-18,1600.3563656377
2020-05-19,1597.9661656985
2020-05-20,1601.9739941939
2020-05-21,1566.5153108783
2020-05-22,1583.6897035153
2020-05-26,1563.6067852768
2020-05-27,1557.3991546189
2020-05-28,1555.1625318884
2020-05-29,1567.7259152769
2020-06-01,1562.9772775374
2020-06-02,1550.6096687924
2020-06-03,1517.3239387282
2020-06-04,1529.8210618497
2020-06-05,1478.4084228474
2020-06-08,1500.3292482395
2020-06-09,1516.686378673
2020-06-10,1511.8845151944
2020-06-11,1523.9174988614
2020-06-12,1531.9696977441
2020-06-15,1528.8822945032
2020-06-16,1525.5244090236
2020-06-17,1534.9244069667
2020-06-18,1534.1234905733
2020-06-19,1557.309712223
2020-06-22,1571.6316318404
2020-06-23,1571.0552501083
2020-06-24,1560.9495708038
2020-06-25,1566.1896071124
2020-06-26,1579.4747926096
2020-06-29,1580.9918136872
2020-06-30,1594.1742442397
2020-07-01,1578.1479979315
2020-07-02,1585.58355304
2020-07-06,1590.173249204
2020-07-07,1594.8226015162
2020-07-08,1610.166958772
2020-07-09,1586.7144167371
2020-07-10,1593.0254363095
2020-07-13,1601.2318761712
2020-07-14,1595.875532662
2020-07-15,1587.4567329918
2020-07-16,1575.4309190894
2020-07-17,1587.3257979992
2020-07-20,1586.9150224064
2020-07-21,1607.8625095672
2020-07-22,1616.1746376031
2020-07-23,1632.9380512881
2020-07-24,1636.1557164579
2020-07-27,1657.1455336238
2020-07-28,1652.3531324093
2020-07-29,1666.9802228548
2020-07-30,1648.4106050636
2020-07-31,1653.2664715299
2020-08-03,1668.6031843482
2020-08-04,1701.2200219097
2020-08-05,1719.0214272051
2020-08-06,1727.8963753918
2020-08-07,1692.5042371474
2020-08-10,1718.1081959371
2020-08-11,1646.4785284149
2020-08-12,1648.6121859701
2020-08-13,1659.0917728844
2020-08-14,1639.2251133121
2020-08-17,1674.7445201442
2020-08-18,1683.4948779535
2020-08-19,1639.3731002293
2020-08-20,1632.7943820704
2020-08-21,1629.3200111803
2020-08-24,1633.9184392681
2020-08-25,1620.9197580427
2020-08-26,1639.794456329
2020-08-27,1622.5989798479
2020-08-28,1662.1498594154
2020-08-31,1650.9147708808
2020-09-01,1648.5446137121
2020-09-02,1622.3813414968
2020-09-03,1627.029268732
2020-09-04,1624.9451527603
2020-09-08,1635.1247807757
2020-09-09,1652.2170763097
2020-09-10,1655.2072832678
2020-09-11,1638.8167846942
2020-09-14,1649.1975791998
2020-09-15,1648.1044558563
2020-09-16,1654.9575753892
2020-09-17,1643.5873408857
2020-09-18,1647.5919408721
2020-09-21,1604.9930510507
2020-09-22,1613.3582216827
2020-09-23,1588.5219993176
2020-09-24,1602.5156848294
2020-09-25,1591.4171784842
2020-09-28,1609.5779177123
2020-09-29,1621.9943261731
2020-09-30,1607.4704978078
2020-10-01,1627.4835147452
2020-10-02,1617.887312653
2020-10-05,1631.7641258929
2020-10-06,1612.132683975
2020-10-07,1604.7518845253
2020-10-08,1604.9322983976
2020-10-09,1631.2564146776
2020-10-12,1626.9156271819
2020-10-13,1598.2376088531
2020-10-14,1619.2041024716
2020-10-15,1620.5746716816
2020-10-16,1623.6253969185
2020-10-19,1627.2457621971
2020-10-20,1623.2668969712
2020-10-21,1626.9028022019
2020-10-22,1603.7678936731
2020-10-23,1609.814674184
2020-10-26,1605.8598558882
2020-10-27,1616.3336499275
2020-10-28,1592.1433022513
2020-10-29,1587.9240314622
2020-10-30,1607.5425510371
2020-11-02,1623.759117414
2020-11-03,1639.2105868438
2020-11-04,1610.7510293294
2020-11-05,1658.0182182905
2020-11-06,1650.3438565018
2020-11-09,1558.226159265
2020-11-10,1585.6507285811
2020-11-11,1574.3568669288
2020-11-12,1589.6032632971
2020-11-13,1597.5913815859
2020-11-16,1593.296433892
2020-11-17,1589.029231473
2020-11-18,1579.1918305154
2020-11-19,1570.861470722
2020-11-20,1578.0588128394
2020-11-23,1548.7325649369
2020-11-24,1523.9731240968
2020-11-25,1517.3296360677
2020-11-27,1495.3847206589
2020-11-30,1483.2776161131
2020-12-01,1519.5808027496
2020-12-02,1512.0446295155
2020-12-03,1516.1866798866
2020-12-04,1511.5699579232
2020-12-07,1535.9664142867
2020-12-08,1544.4390623778
2020-12-09,1514.8291415134
2020-12-10,1518.0373899828
2020-12-11,1514.9502156199
2020-12-14,1507.1615094048
2020-12-15,1524.6652694527
2020-12-16,1527.1136643276
2020-12-17,1546.9377716134
2020-12-18,1537.7506141904
2020-12-21,1538.2942402981
2020-12-22,1525.3855274703
2020-12-23,1538.3224774487
2020-12-24,1541.9879650631
2020-12-28,1538.0461245026
2020-12-29,1537.7824532618
2020-12-30,1543.3017329343
2020-12-31,1539.1186249994
2021-01-04,1587.419763872
2021-01-05,1593.8327539707
2021-01-06,1550.2906412716
2021-01-07,1549.5367181867
2021-01-08,1494.6080154777
2021-01-11,1517.7817186156
2021-01-12,1515.455326544
2021-01-13,1518.2373612309
2021-01-14,1521.3166745029
2021-01-15,1505.4407293479
2021-01-19,1523.1060123467
2021-01-20,1537.1284511434
2021-01-21,1539.5814158512
2021-01-22,1525.279573718
2021-01-25,1524.2270521974
2021-01-26,1523.6813031302
2021-01-27,1516.8141849238
2021-01-28,1518.2891209202
2021-01-29,1524.170294867
2021-02-01,1534.8250443525
2021-02-02,1516.7340178814
2021-02-03,1521.8802531832
2021-02-04,1485.5026165406
2021-02-05,1513.2787236878
2021-02-08,1520.4037025326
2021-02-09,1522.6162235102
2021-02-10,1518.6477252307
2021-02-11,1505.5424752729
2021-02-12,1501.5447751199
2021-02-16,1481.3475548932
2021-02-17,1464.6288683555
2021-02-18,1471.9449769403
2021-02-19,1468.5867256396
2021-02-22,1489.8951482576
2021-02-23,1483.0526356941
2021-02-24,1478.2575733587
2021-02-25,1457.8471505679
2021-02-26,1421.0857159662
2021-03-01,1424.7830321833
2021-03-02,1438.1264417572
2021-03-03,1419.307972904
2021-03-04,1410.8769407173
2021-03-05,1418.8148039538
2021-03-08,1406.8017399136
2021-03-09,1448.3984093239
2021-03-10,1446.8932521379
2021-03-11,1444.1485796662
2021-03-12,1434.5788767126
2021-03-15,1446.7781996046
2021-03-16,1451.1427355923
2021-03-17,1450.8918330291
2021-03-18,1445.5728365646
2021-03-19,1461.1217005435
2021-03-22,1462.4109605257
2021-03-23,1445.3158961023
2021-03-24,1463.572629216
2021-03-25,1460.1624179413
2021-03-26,1470.8802303404
2021-03-29,1452.4086377148
2021-03-30,1430.5488764903
2021-03-31,1461.8371784474
2021-04-01,1472.0137902211
2021-04-05,1467.5182611088
2021-04-06,1473.4830568864
2021-04-07,1465.4425287062
2021-04-08,1479.5769209763
2021-04-09,1463.0296603476
2021-04-12,1454.7272874252
2021-04-13,1465.5856289596
2021-04-14,1451.2960214251
2021-04-15,1472.8732677943
2021-04-16,1485.9986993446
2021-04-19,1478.2629030269
2021-04-20,1475.5144786558
2021-04-21,1489.5625450909
2021-04-22,1479.6784114711
2021-04-23,1479.014906874
2021-04-26,1471.6474091186
2021-04-27,1471.6506182978
2021-04-28,1466.6296160266
2021-04-29,1456.9143104117
2021-04-30,1457.3156249195
2021-05-03,1489.3878108555
2021-05-04,1472.3157704971
2021-05-05,1484.8884866865
2021-05-06,1511.9121026092
2021-05-07,1517.2494354658
2021-05-10,1509.7267645455
2021-05-11,1512.1573960249
2021-05-12,1500.7616394332
2021-05-13,1509.9550274694
2021-05-14,1521.7812325508
2021-05-17,1536.9897940362
2021-05-18,1536.4149048375
2021-05-19,1539.0219998923
2021-05-20,1545.8988147479
2021-05-21,1535.0842769827
2021-05-24,1546.8796578956
