date,close,Open,High,Low,Volume,source,log_return
2014-06-18 00:00:00+02:00,11112.2880859375,11082.388703406164,11130.78806642787,11052.68853941474,197069400,Yahoo Finance,0.0048531391465706335
2014-06-19 00:00:00+02:00,11187.7880859375,11192.388667056079,11249.388607350975,11158.78811631378,222993200,Yahoo Finance,0.0067713031914535
2014-06-20 00:00:00+02:00,11155.087890625,11174.888651073716,11215.788022170214,11142.587903756606,385514000,Yahoo Finance,-0.00292712708023238
2014-06-23 00:00:00+02:00,11118.2880859375,11163.388624338731,11185.087820217634,11093.888697592118,176415300,Yahoo Finance,-0.00330437902280551
2014-06-24 00:00:00+02:00,11105.888671875,11147.587846624721,11168.78801956715,11082.488305941679,183077100,Yahoo Finance,-0.0011158492378984452
2014-06-25 00:00:00+02:00,10966.689453125,11058.088777659235,11069.489157117236,10890.189528058876,340431300,Yahoo Finance,-0.012613031733206832
2014-06-26 00:00:00+02:00,10988.9892578125,11005.98924119432,11046.38959232632,10910.789138943823,237044700,Yahoo Finance,0.0020313480306581237
2014-06-27 00:00:00+02:00,10959.8896484375,11010.189403824375,11059.788964585037,10924.189488116028,172851300,Yahoo Finance,-0.002651582028308936
2014-06-30 00:00:00+02:00,10923.4892578125,10975.58881595266,10996.288990908553,10850.588938877861,198883900,Yahoo Finance,-0.0033267645140446556
2014-07-01 00:00:00+02:00,11007.7890625,10954.48930982621,11007.7890625,10911.889742022913,271826600,Yahoo Finance,0.007687670425256835
2014-07-02 00:00:00+02:00,11016.189453125,11008.9892648336,11037.489237042499,10955.18951260771,206188700,Yahoo Finance,0.0007628404673938674
2014-07-03 00:00:00+02:00,11089.98828125,11001.688569868482,11100.188465784002,10958.088030003513,231683700,Yahoo Finance,0.006676785391930011
2014-07-04 00:00:00+02:00,11009.3896484375,11082.68938160428,11083.989185023524,11004.789066988924,151365000,Yahoo Finance,-0.00729423157776467
2014-07-07 00:00:00+02:00,10888.4892578125,10985.98916162264,11005.189337992944,10874.489271624376,159943600,Yahoo Finance,-0.011042313241008303
2014-07-08 00:00:00+02:00,10689.0888671875,10898.689242483424,10920.88941548547,10662.989284041734,348809900,Yahoo Finance,-0.01848271069885741
2014-07-09 00:00:00+02:00,10746.8896484375,10736.389658932894,10770.98923372346,10680.889714408557,264369500,Yahoo Finance,0.005392888530280889
2014-07-10 00:00:00+02:00,10533.5888671875,10743.588653029048,10743.588653029048,10423.588979365735,378313700,Yahoo Finance,-0.020047286505531017
2014-07-11 00:00:00+02:00,10538.7890625,10563.689427744057,10681.489112358342,10489.789112445647,240402900,Yahoo Finance,0.0004935556333903404
2014-07-14 00:00:00+02:00,10606.2890625,10602.489261660987,10639.989223680537,10526.588947908813,189414500,Yahoo Finance,0.006384486156558068
2014-07-15 00:00:00+02:00,10475.8896484375,10545.088796229305,10581.389540255794,10427.689502550398,246842800,Yahoo Finance,-0.012370740123340416
2014-07-16 00:00:00+02:00,10668.3896484375,10522.189600336376,10680.189441243583,10496.589040176526,225511600,Yahoo Finance,0.018208737787917196
2014-07-17 00:00:00+02:00,10543.2890625,10617.588791486112,10642.989156231572,10507.78909866967,208172200,Yahoo Finance,-0.01179558092838761
2014-07-18 00:00:00+02:00,10526.9892578125,10477.489308324353,10526.9892578125,10425.289166279099,201066400,Yahoo Finance,-0.0015471848725699508
2014-07-21 00:00:00+02:00,10481.9892578125,10521.689412439353,10530.588817381537,10447.588902441788,156589300,Yahoo Finance,-0.004283889270048315
2014-07-22 00:00:00+02:00,10648.8896484375,10530.989376745729,10667.889629271056,10504.689598588428,231977700,Yahoo Finance,0.01579715280034234
2014-07-23 00:00:00+02:00,10659.0888671875,10624.189488296455,10699.989216593289,10604.789117223072,213231700,Yahoo Finance,0.0009573146060237386
2014-07-24 00:00:00+02:00,10860.689453125,10668.289252800905,10860.689453125,10618.089107140811,335618500,Yahoo Finance,0.018736855081954124
2014-07-25 00:00:00+02:00,10888.0888671875,10839.588915037548,10941.889595357707,10832.08892243704,273050900,Yahoo Finance,0.0025196292090036766
2014-07-28 00:00:00+02:00,10879.7890625,10940.489197880066,10963.889565400654,10801.588944398587,200633400,Yahoo Finance,-0.0007625736524723842
2014-07-29 00:00:00+02:00,10901.189453125,10901.588866793913,10964.289000320807,10854.189499439424,199820700,Yahoo Finance,0.0019650538194141923
2014-07-30 00:00:00+02:00,10937.3896484375,10927.789071929232,11016.08878989292,10888.588915117274,241840300,Yahoo Finance,0.003315254925720887
2014-07-31 00:00:00+02:00,10707.189453125,10934.889419993262,10943.889410963853,10663.289106543842,302656400,Yahoo Finance,-0.021271735003724243
2014-08-01 00:00:00+02:00,10513.9892578125,10682.788890036698,10701.38945696992,10478.289098975003,297750900,Yahoo Finance,-0.01820874664986804
2014-08-04 00:00:00+02:00,10496.189453125,10585.78897080055,10589.38955305308,10463.889681494278,206949800,Yahoo Finance,-0.0016943986237315937
2014-08-05 00:00:00+02:00,10353.7890625,10524.68927581386,10534.689265438745,10314.38968931485,258778800,Yahoo Finance,-0.0136597363589403
2014-08-06 00:00:00+02:00,10246.189453125,10281.989220279736,10330.288974329385,10121.489388549051,306362900,Yahoo Finance,-0.010446669917301183
2014-08-07 00:00:00+02:00,10078.58984375,10235.789886743903,10258.890450298168,10049.890652808012,321042500,Yahoo Finance,-0.01649251939012801
2014-08-08 00:00:00+02:00,10104.7900390625,9981.1905491384,10182.99015879965,9946.890777599407,274092000,Yahoo Finance,0.0025962163107603894
2014-08-11 00:00:00+02:00,10193.4892578125,10226.588832306232,10245.689398115013,10148.588914504753,173366500,Yahoo Finance,0.00873963571311918
2014-08-12 00:00:00+02:00,10241.4892578125,10195.889696266388,10324.088780549751,10161.889731928582,190718600,Yahoo Finance,0.004697835942613426
2014-08-13 00:00:00+02:00,10303.9892578125,10304.088867083654,10330.189425810617,10250.48931358764,183228000,Yahoo Finance,0.0060840824655727654
2014-08-14 00:00:00+02:00,10294.7890625,10274.088888787277,10339.189406795073,10210.689540879379,156132300,Yahoo Finance,-0.0008932758808512473
2014-08-15 00:00:00+02:00,10222.189453125,10320.788958884783,10417.68924768022,10203.689472566066,197004300,Yahoo Finance,-0.007077056919513971
2014-08-18 00:00:00+02:00,10353.3896484375,10350.389651550155,10372.18943361923,10284.08893909064,150174700,Yahoo Finance,0.012753174323581978
2014-08-19 00:00:00+02:00,10386.4892578125,10407.489236093352,10416.588836057124,10367.18947308573,119977400,Yahoo Finance,0.0031918833881829224
2014-08-20 00:00:00+02:00,10420.8896484375,10390.588898422486,10428.088859766322,10338.289147647247,135510700,Yahoo Finance,0.003306559862496866
2014-08-21 00:00:00+02:00,10556.3896484375,10429.78919132869,10569.289049373563,10386.689625811829,168281900,Yahoo Finance,0.012918918858726465
2014-08-22 00:00:00+02:00,10500.189453125,10582.088783400633,10588.689362585432,10436.389713707633,155283800,Yahoo Finance,-0.0053380303126530975
2014-08-25 00:00:00+02:00,10690.0888671875,10607.08895059192,10695.689447497125,10563.588994303875,148342300,Yahoo Finance,0.017923737960827843
2014-08-26 00:00:00+02:00,10826.8896484375,10672.389801728646,10835.489249280177,10669.389804705173,215487300,Yahoo Finance,0.01271578390390125
2014-08-27 00:00:00+02:00,10837.3896484375,10821.889663801323,10883.789016508232,10787.38969799822,190905600,Yahoo Finance,0.0009693376528502959
2014-08-28 00:00:00+02:00,10722.189453125,10808.489171351823,10844.38952600951,10687.989292076449,179770300,Yahoo Finance,-0.010686784854225664
2014-08-29 00:00:00+02:00,10728.7890625,10742.689439207265,10785.289005929497,10614.489372254931,190471100,Yahoo Finance,0.000615320142940818
2014-09-01 00:00:00+02:00,10746.4892578125,10749.189450425887,10784.088829602979,10693.889701016002,107653300,Yahoo Finance,0.0016484256042288649
2014-09-02 00:00:00+02:00,10754.9892578125,10768.489244328583,10822.588799668423,10736.389667014952,168158100,Yahoo Finance,0.0007906433445136876
2014-09-03 00:00:00+02:00,10886.7890625,10799.189539561,10927.18941326126,10783.389750463431,218737500,Yahoo Finance,0.012180277628617106
2014-09-04 00:00:00+02:00,11100.087890625,10853.788345964522,11146.58784153338,10835.388951326904,400312200,Yahoo Finance,0.019402984822146894
2014-09-05 00:00:00+02:00,11148.888671875,11085.48834789095,11181.988246458583,11062.18856769417,269753500,Yahoo Finance,0.004386795893553491
2014-09-08 00:00:00+02:00,11102.587890625,11158.388612977495,11162.988217497626,11042.988344157151,179761600,Yahoo Finance,-0.004161597810656097
2014-09-09 00:00:00+02:00,10951.5888671875,11060.18934660103,11080.588740654186,10939.689464796878,204785900,Yahoo Finance,-0.013693676681677704
2014-09-10 00:00:00+02:00,10937.7890625,10909.889675837958,10937.7890625,10821.289176916505,237811600,Yahoo Finance,-0.0012608678565519745
2014-09-11 00:00:00+02:00,10886.2890625,10951.889583705331,10963.489181634277,10823.889710010873,210035000,Yahoo Finance,-0.004719566645509801
2014-09-12 00:00:00+02:00,10888.8896484375,10895.689446416813,10930.189412381653,10838.889697763818,153430500,Yahoo Finance,0.00023885782839133449
2014-09-15 00:00:00+02:00,10841.2890625,10849.789054077708,10894.789009489103,10815.189478986005,156410300,Yahoo Finance,-0.004381064942607507
2014-09-16 00:00:00+02:00,10798.689453125,10829.889617400584,10836.689415323865,10737.289123579065,258025000,Yahoo Finance,-0.003937126312038037
2014-09-17 00:00:00+02:00,10907.3896484375,10854.989309419188,10939.189421806863,10818.088955135654,246255600,Yahoo Finance,0.010015729094984277
2014-09-18 00:00:00+02:00,10990.9892578125,10931.78912036003,11016.489232889764,10899.189542846654,262363200,Yahoo Finance,0.007635269794972564
2014-09-19 00:00:00+02:00,11001.8896484375,11108.889543963362,11191.788877083387,11001.8896484375,381036100,Yahoo Finance,0.0009912655422723987
2014-09-22 00:00:00+02:00,10947.8896484375,10961.889634700563,11026.48918068979,10930.489274885935,194774200,Yahoo Finance,-0.004920332748054434
2014-09-23 00:00:00+02:00,10801.7890625,10918.88953198316,10918.88953198316,10781.189473610924,263280400,Yahoo Finance,-0.013434937172082531
2014-09-24 00:00:00+02:00,10856.8896484375,10798.889705824678,10860.489254250924,10679.189628947634,256971600,Yahoo Finance,0.005088094758357185
2014-09-25 00:00:00+02:00,10783.0888671875,10847.788998045284,10948.588702315423,10733.088916997795,276503300,Yahoo Finance,-0.0068208078227571635
2014-09-26 00:00:00+02:00,10851.3896484375,10770.588947175069,10890.989218611438,10701.18960181352,203758900,Yahoo Finance,0.006314088700299912
2014-09-29 00:00:00+02:00,10685.9892578125,10828.18931017711,10852.689285548287,10625.489318630613,241844600,Yahoo Finance,-0.015359681705134718
2014-09-30 00:00:00+02:00,10825.4892578125,10724.489358035209,10860.088832854168,10713.989368454402,277850000,Yahoo Finance,0.012970001616731144
2014-10-01 00:00:00+02:00,10753.189453125,10793.889607778987,10889.288926539773,10734.588885769037,274950800,Yahoo Finance,-0.0067010660108899
2014-10-02 00:00:00+02:00,10418.0888671875,10742.48892332061,10769.288700374613,10418.0888671875,406480200,Yahoo Finance,-0.03165879443810978
2014-10-03 00:00:00+02:00,10567.5888671875,10560.989264521142,10581.9892431742,10436.389781804268,239757900,Yahoo Finance,0.014248053459409672
2014-10-06 00:00:00+02:00,10645.689453125,10657.588855180236,10728.788978647217,10632.489271132335,198107400,Yahoo Finance,0.007363401133974727
2014-10-07 00:00:00+02:00,10430.689453125,10609.989073158345,10609.989073158345,10422.088876044922,268329800,Yahoo Finance,-0.020402694321857855
2014-10-08 00:00:00+02:00,10338.9892578125,10384.588819809653,10460.889521783389,10319.989277553439,327285500,Yahoo Finance,-0.008830256109027894
2014-10-09 00:00:00+02:00,10273.689453125,10465.288862163326,10470.788856412522,10200.98933382787,307914900,Yahoo Finance,-0.006335908500905659
2014-10-10 00:00:00+02:00,10150.4892578125,10186.689414814642,10290.889499852965,10102.389699340905,358995300,Yahoo Finance,-0.012064298040121425
2014-10-13 00:00:00+02:00,10187.2890625,10072.38976959532,10274.788970234,10042.189606127979,239626200,Yahoo Finance,0.003618865764916995
2014-10-14 00:00:00+02:00,10204.8896484375,10138.088937505338,10236.789028921085,10016.489456132154,300587900,Yahoo Finance,0.0017262098922838879
2014-10-15 00:00:00+02:00,9838.490234375,10204.690066199795,10225.589459517687,9774.89068812852,448114700,Yahoo Finance,-0.03656471489703499
2014-10-16 00:00:00+02:00,9669.6904296875,9897.190199930666,9941.989959373943,9370.490536543304,786593000,Yahoo Finance,-0.017305972349591123
2014-10-17 00:00:00+02:00,9956.7900390625,9722.990463685748,9977.390604794953,9651.09014358062,436588400,Yahoo Finance,0.029258438939966658
2014-10-20 00:00:00+02:00,9915.1904296875,9898.890641053915,9958.890581959042,9802.790149767281,335391200,Yahoo Finance,-0.0041867664078147826
2014-10-21 00:00:00+02:00,10152.0888671875,9893.489531443138,10167.789045887235,9851.489575884376,368717900,Yahoo Finance,0.023611516027888673
2014-10-22 00:00:00+02:00,10249.8896484375,10169.588951345006,10249.8896484375,10066.989449497318,335121500,Yahoo Finance,0.00958745548352099
2014-10-23 00:00:00+02:00,10333.689453125,10202.689589303382,10358.989231512604,10126.989472683477,311530900,Yahoo Finance,0.008142438908473265
2014-10-24 00:00:00+02:00,10339.2890625,10299.38968989166,10368.989226954987,10260.68953478737,278418200,Yahoo Finance,0.0005417322431512875
2014-10-27 00:00:00+01:00,10195.189453125,10469.389359526065,10474.788767899465,10093.389755699012,383783900,Yahoo Finance,-0.014035123873161656
2014-10-28 00:00:00+01:00,10394.7890625,10260.189592222845,10423.389618881101,10248.589018273615,276850100,Yahoo Finance,0.01938864209746555
2014-10-29 00:00:00+01:00,10247.7890625,10405.989091980206,10441.088664562274,10204.789107574461,313345400,Yahoo Finance,-0.014242647798243354
2014-10-30 00:00:00+01:00,10263.689453125,10304.58882438138,10340.288982329364,9994.78934393636,358028100,Yahoo Finance,0.001550389826640739
2014-10-31 00:00:00+01:00,10477.7890625,10448.389678578753,10513.289026104223,10324.78921936067,401751800,Yahoo Finance,0.020645318392766888
2014-11-03 00:00:00+01:00,10374.3896484375,10454.288979768038,10508.788923335936,10333.28910505766,285477600,Yahoo Finance,-0.009917453997459164
2014-11-04 00:00:00+01:00,10154.3896484375,10360.98903925388,10455.18913491341,10140.489272517514,338022800,Yahoo Finance,-0.021434145645148703
2014-11-05 00:00:00+01:00,10276.8896484375,10246.588898860151,10310.588831962548,10131.189605421778,312655000,Yahoo Finance,0.011991561189067218
2014-11-06 00:00:00+01:00,10261.7890625,10242.689473118722,10463.28885156714,10175.289153049342,372892100,Yahoo Finance,-0.0014704537590702403
2014-11-07 00:00:00+01:00,10126.2890625,10290.989083095139,10311.489061348317,10017.489373229575,319455200,Yahoo Finance,-0.01329227740127351
2014-11-10 00:00:00+01:00,10272.9892578125,10103.88982526021,10282.389638607776,10052.189684009152,224421200,Yahoo Finance,0.014383128858098632
2014-11-11 00:00:00+01:00,10338.7890625,10319.789082241321,10418.389565731148,10296.088911553725,246120300,Yahoo Finance,0.006384701716563806
2014-11-12 00:00:00+01:00,10157.2890625,10306.98909949212,10342.58867121758,10136.389670540366,287992200,Yahoo Finance,-0.017711168288993172
2014-11-13 00:00:00+01:00,10140.3896484375,10207.58879600031,10252.288943959858,10044.189555034243,288333000,Yahoo Finance,-0.001665157696896052
2014-11-14 00:00:00+01:00,10147.9892578125,10192.289015606344,10195.088817330106,10056.789159040165,405111200,Yahoo Finance,0.0007491588919499042
2014-11-17 00:00:00+01:00,10308.9892578125,10061.089125504745,10336.289034053048,10040.889927802742,355982600,Yahoo Finance,0.01574067490908522
2014-11-18 00:00:00+01:00,10432.8896484375,10320.088983332302,10466.289028110448,10296.28920315016,318105500,Yahoo Finance,0.011947024171505735
2014-11-19 00:00:00+01:00,10376.7890625,10395.789042830973,10451.788984859102,10328.889698023548,335202200,Yahoo Finance,-0.005391791255116576
2014-11-20 00:00:00+01:00,10209.189453125,10351.48910808371,10351.48910808371,10132.189534144905,372096700,Yahoo Finance,-0.016283249533527503
2014-11-21 00:00:00+01:00,10520.7890625,10225.58916859955,10542.48923565567,10208.989576173464,432600000,Yahoo Finance,0.030064968961579102
2014-11-24 00:00:00+01:00,10642.4892578125,10558.689537709752,10715.088793907857,10528.789177265216,361456200,Yahoo Finance,0.011501198914912436
2014-11-25 00:00:00+01:00,10699.5888671875,10621.889726445987,10792.288969430827,10609.38973899574,448003600,Yahoo Finance,0.005350907749581567
2014-11-26 00:00:00+01:00,10646.9892578125,10723.18937624355,10736.38955823784,10610.088904417791,230988600,Yahoo Finance,-0.004928163710669252
2014-11-27 00:00:00+01:00,10727.5888671875,10660.389715728099,10745.389630612512,10629.088965821444,195149600,Yahoo Finance,0.0075416685114153776
2014-11-28 00:00:00+01:00,10770.689453125,10722.289110772263,10772.18945162897,10656.489371710379,228444400,Yahoo Finance,0.00400968329103659
2014-12-01 00:00:00+01:00,10672.7890625,10700.58883920696,10757.58878183638,10648.18947788454,231093300,Yahoo Finance,-0.009131081113530387
2014-12-02 00:00:00+01:00,10749.189453125,10701.088915256705,10762.989244021699,10653.18954906237,228185900,Yahoo Finance,0.007132927941098558
2014-12-03 00:00:00+01:00,10875.8896484375,10776.08896576129,10903.08884032268,10754.889767949875,285479100,Yahoo Finance,0.011718028359962895
2014-12-04 00:00:00+01:00,10619.8896484375,10902.689167068784,10928.288750549396,10586.989291091735,397238400,Yahoo Finance,-0.023819755541080737
2014-12-05 00:00:00+01:00,10900.689453125,10756.389790638967,10906.088861866601,10718.089047132797,335915100,Yahoo Finance,0.026097414974462427
2014-12-08 00:00:00+01:00,10805.189453125,10864.588808134486,10919.288949065785,10805.189453125,189142400,Yahoo Finance,-0.008799516171379149
2014-12-09 00:00:00+01:00,10461.5888671875,10704.288813290405,10707.288810209942,10461.189453535128,367386400,Yahoo Finance,-0.03231617719368576
2014-12-10 00:00:00+01:00,10396.8896484375,10536.288918471051,10593.288859578048,10347.189504475768,272364900,Yahoo Finance,-0.006203657299275115
2014-12-11 00:00:00+01:00,10431.7890625,10397.389683860434,10505.788986298205,10322.689565470759,273894000,Yahoo Finance,0.003351095593379386
2014-12-12 00:00:00+01:00,10144.9892578125,10358.189227374733,10407.488979860384,10127.489276342641,293905100,Yahoo Finance,-0.027877870332039575
2014-12-15 00:00:00+01:00,9903.890625,10149.589601481162,10268.190070473944,9900.290042612816,334259400,Yahoo Finance,-0.024052242048523333
2014-12-16 00:00:00+01:00,10081.890625,9954.190553381663,10095.08983096485,9660.990642071487,563114900,Yahoo Finance,0.017813134696147728
2014-12-17 00:00:00+01:00,10049.490234375,9990.690486826348,10100.490184815631,9916.890753853979,342107900,Yahoo Finance,-0.003218896788765904
2014-12-18 00:00:00+01:00,10391.2890625,10217.989436964197,10391.2890625,10167.189684791882,417879700,Yahoo Finance,0.03344595475760438
2014-12-19 00:00:00+01:00,10363.5888671875,10483.389524260332,10500.088725701082,10186.689636486644,497368700,Yahoo Finance,-0.002669272433532638
2014-12-22 00:00:00+01:00,10370.9892578125,10387.48924072195,10457.98916769869,10294.889727260783,186407300,Yahoo Finance,0.0007138212212101688
2014-12-23 00:00:00+01:00,10477.689453125,10380.18955308618,10477.689453125,10314.389815859462,161428200,Yahoo Finance,0.010235768739154508
2014-12-24 00:00:00+01:00,10481.7890625,10456.088893526136,10495.889633986628,10437.789107593042,45207600,Yahoo Finance,0.0003911938385514518
2014-12-29 00:00:00+01:00,10394.189453125,10427.78902777551,10446.28900865615,10216.18963708426,220893700,Yahoo Finance,-0.008392432811416802
2014-12-30 00:00:00+01:00,10279.189453125,10365.389558354747,10365.389558354747,10269.3896586787,163930600,Yahoo Finance,-0.011125533636285705
2014-12-31 00:00:00+01:00,10279.4892578125,10260.189473293503,10305.789035016423,10253.48928498278,83605300,Yahoo Finance,2.9165754447248777e-05
2015-01-02 00:00:00+01:00,10350.7890625,10386.689415867133,10440.288969615798,10232.289185480759,220239700,Yahoo Finance,0.006912179027516591
2015-01-05 00:00:00+01:00,9993.2900390625,10267.190162027311,10390.78965061864,9977.790054209367,299610800,Yahoo Finance,-0.03514888304645674
2015-01-06 00:00:00+01:00,9871.08984375,10040.69026189913,10060.789851389287,9871.08984375,282855400,Yahoo Finance,-0.012303604499267935
2015-01-07 00:00:00+01:00,9891.390625,9937.289993746726,10051.19027191965,9836.39067930064,290122400,Yahoo Finance,0.0020544777688910137
2015-01-08 00:00:00+01:00,10114.990234375,10053.190489352723,10142.990207342129,9970.29017876471,320452300,Yahoo Finance,0.02235376020824257
2015-01-09 00:00:00+01:00,9718.990234375,10079.989871643173,10079.989871643173,9610.08995317282,789490200,Yahoo Finance,-0.03993677743600492
2015-01-12 00:00:00+01:00,9797.490234375,9805.490226401027,9882.089759425626,9682.08995877495,454276600,Yahoo Finance,0.008044526621009254
2015-01-13 00:00:00+01:00,9965.990234375,9762.390824506065,9996.089814255569,9757.290243566598,407220100,Yahoo Finance,0.01705206562005891
2015-01-14 00:00:00+01:00,9845.990234375,9801.690473625677,10013.789872632482,9778.890691551862,474511500,Yahoo Finance,-0.012114030465862236
2015-01-15 00:00:00+01:00,9982.490234375,9953.089872511651,10008.890599173172,9646.39095379767,408080100,Yahoo Finance,0.01376829218155003
2015-01-16 00:00:00+01:00,10038.890625,9948.589931592645,10060.190408967512,9882.089996282406,367663400,Yahoo Finance,0.005634030960294888
2015-01-19 00:00:00+01:00,10157.4892578125,10091.289132510821,10193.789024110702,10036.689580878301,253509700,Yahoo Finance,0.011744678676463914
2015-01-20 00:00:00+01:00,10283.8896484375,10194.889741403656,10332.289011943736,10186.689554656781,446596900,Yahoo Finance,0.012367267616498392
2015-01-21 00:00:00+01:00,10335.2890625,10324.989268517795,10340.289057303156,10146.98945352543,367573500,Yahoo Finance,0.004985603088209442
2015-01-22 00:00:00+01:00,10510.5888671875,10382.189584353533,10560.889597028403,10339.58904195527,508500200,Yahoo Finance,0.016819050525650144
2015-01-23 00:00:00+01:00,10581.4892578125,10604.889624681757,10692.989144619294,10532.389698282721,493574600,Yahoo Finance,0.006722965584757233
2015-01-26 00:00:00+01:00,10696.0888671875,10502.589061521263,10716.88962754709,10450.989503968207,309103700,Yahoo Finance,0.010771970083561457
2015-01-27 00:00:00+01:00,10598.8896484375,10669.48918625845,10707.088757525531,10528.08893894544,322879500,Yahoo Finance,-0.009128902731780075
2015-01-28 00:00:00+01:00,10456.8896484375,10676.588641494405,10686.98902143527,10395.5889301607,366625000,Yahoo Finance,-0.013488187812379374
2015-01-29 00:00:00+01:00,10507.5888671875,10391.189572123094,10513.088861564709,10320.789253470213,336720400,Yahoo Finance,0.004836687690408562
2015-01-30 00:00:00+01:00,10403.2890625,10562.588702698502,10581.588683079575,10336.088936576743,418610700,Yahoo Finance,-0.00997573320341329
2015-02-02 00:00:00+01:00,10328.0888671875,10396.588795941107,10400.98918198929,10136.389847822578,443722900,Yahoo Finance,-0.007254754159797842
2015-02-03 00:00:00+01:00,10598.189453125,10426.789236229039,10634.189416635903,10414.589053282487,446421200,Yahoo Finance,0.025815922221246276
2015-02-04 00:00:00+01:00,10577.7890625,10620.889604667096,10687.989145899703,10497.389730086386,386829400,Yahoo Finance,-0.0019267489264858904
2015-02-05 00:00:00+01:00,10535.4892578125,10451.689538568806,10535.4892578125,10388.889797913129,301147200,Yahoo Finance,-0.004006943937504689
2015-02-06 00:00:00+01:00,10573.0888671875,10547.088893603299,10606.789028260862,10497.48933462112,278007700,Yahoo Finance,0.003562499465223761
2015-02-09 00:00:00+01:00,10364.8896484375,10467.788955855,10473.288950154798,10289.689531062517,290048000,Yahoo Finance,-0.01988788754708778
2015-02-10 00:00:00+01:00,10500.0888671875,10389.789175342852,10561.389585723382,10338.589032411006,275834900,Yahoo Finance,0.012959621395183297
2015-02-11 00:00:00+01:00,10364.7890625,10496.088731107002,10516.489100588822,10342.789085301032,237217400,Yahoo Finance,-0.012969325929334773
2015-02-12 00:00:00+01:00,10562.189453125,10349.589083410949,10607.088821522968,10328.48949549511,328004200,Yahoo Finance,0.01886619662350979
2015-02-13 00:00:00+01:00,10739.4892578125,10618.48937884278,10794.889593023247,10606.689585958038,427944600,Yahoo Finance,0.016646941447932627
2015-02-16 00:00:00+01:00,10689.4892578125,10717.789034060708,10793.088763077258,10679.889658084425,220583500,Yahoo Finance,-0.0046665864825177735
2015-02-17 00:00:00+01:00,10697.9892578125,10591.588974027372,10730.088834955306,10526.589039295852,272473600,Yahoo Finance,0.0007948576491906947
2015-02-18 00:00:00+01:00,10805.2890625,10764.588907649972,10852.588820163966,10764.08890814705,298366800,Yahoo Finance,0.00997993828369922
2015-02-19 00:00:00+01:00,10910.3896484375,10780.98938521784,10918.389640560841,10726.289243762185,350256400,Yahoo Finance,0.009679771742617235
2015-02-20 00:00:00+01:00,10879.2890625,10889.789052132333,10916.789025472615,10758.98937659616,336297400,Yahoo Finance,-0.002854618231830483
2015-02-23 00:00:00+01:00,10990.0888671875,11001.289051552456,11015.389623707448,10935.088920946822,272017200,Yahoo Finance,0.010132958796547631
2015-02-24 00:00:00+01:00,11064.4892578125,11027.689488852813,11082.689435454982,10951.0889772845,297628100,Yahoo Finance,0.006746959514496437
2015-02-25 00:00:00+01:00,11049.4892578125,11027.889669436374,11072.489235452183,11011.689489873503,255498600,Yahoo Finance,-0.0013566082005445664
2015-02-26 00:00:00+01:00,11139.48828125,11023.288208180064,11145.88866514179,11014.388803479744,271208100,Yahoo Finance,0.008112092305152502
2015-02-27 00:00:00+01:00,11178.2880859375,11142.888708985909,11184.488274750036,11070.788198634926,412536300,Yahoo Finance,0.003477034910574955
2015-03-02 00:00:00+01:00,11178.48828125,11190.488268670048,11239.788021675113,11123.288143805486,312325400,Yahoo Finance,1.790913942313402e-05
2015-03-03 00:00:00+01:00,11014.689453125,11197.588688813168,11212.788869301537,11001.689465803369,246878300,Yahoo Finance,-0.01476145547034066
2015-03-04 00:00:00+01:00,11051.2890625,11048.088870298185,11079.28903528318,10921.38977470354,253266900,Yahoo Finance,0.0033172916317498746
2015-03-05 00:00:00+01:00,11124.388671875,11078.087939399518,11154.288054440633,11039.188566314733,260657700,Yahoo Finance,0.006592797300100141
2015-03-06 00:00:00+01:00,11091.888671875,11144.488225677767,11158.88860108855,11070.188499489064,272187500,Yahoo Finance,-0.002925784791128394
2015-03-09 00:00:00+01:00,11054.189453125,11007.88969343046,11078.789038594732,10962.38973764619,221014700,Yahoo Finance,-0.003404598769355851
2015-03-10 00:00:00+01:00,10902.189453125,11060.489101836078,11081.1892767522,10858.38969159445,299027000,Yahoo Finance,-0.013845855816124637
2015-03-11 00:00:00+01:00,11021.7890625,10950.289132186115,11048.189427394362,10907.989368725315,265916200,Yahoo Finance,0.010910501094124548
2015-03-12 00:00:00+01:00,11011.7890625,11022.889637608701,11067.989202988309,10993.088885429841,439287600,Yahoo Finance,-0.0009077055601116109
2015-03-13 00:00:00+01:00,11033.7890625,11072.889610370303,11077.689410384852,10993.489297047221,253107600,Yahoo Finance,0.001995865763039093
2015-03-16 00:00:00+01:00,11114.6884765625,11082.3887059302,11146.688442823399,11077.388711201935,292847600,Yahoo Finance,0.007305222103370083
2015-03-17 00:00:00+01:00,11028.0888671875,11117.489170729885,11128.989159528031,10953.689525595551,260645800,Yahoo Finance,-0.007821968271353476
2015-03-18 00:00:00+01:00,11049.9892578125,11057.389641243257,11075.989232536765,10957.68954285367,295712600,Yahoo Finance,0.0019839043674099426
2015-03-19 00:00:00+01:00,11090.98828125,11062.888701565045,11146.488222608703,11040.18853023757,259184200,Yahoo Finance,0.003703456202476393
2015-03-20 00:00:00+01:00,11419.587890625,11109.78840385289,11458.288046223506,11090.188814590934,618645900,Yahoo Finance,0.02919720491933648
2015-03-23 00:00:00+01:00,11452.7880859375,11393.98834141522,11465.38865898181,11364.288176492595,328734600,Yahoo Finance,0.0029030843725061568
