Date,Close,Open,Volume,Daily_Return_Pct
2013-08-16,8821.29102,8739.2911,206850900.0,0.00953
2013-08-19,8657.09082,8807.79086,170388200.0,-0.01879
2013-08-20,8502.3916,8613.19129,214205800.0,-0.01803
2013-08-21,8461.79102,8526.29095,120911500.0,-0.00479
2013-08-22,8629.69141,8485.19155,171806500.0,0.01965
2013-08-23,8686.79102,8655.39163,128811400.0,0.00659
2013-08-26,8649.8916,8669.5908,81286900.0,-0.00426
2013-08-27,8393.99121,8596.491,208051600.0,-0.03003
2013-08-28,8398.09082,8367.59085,192416400.0,0.00049
2013-08-29,8432.09082,8433.6914,142640200.0,0.00404
2013-08-30,8290.49121,8406.19128,171995200.0,-0.01694
2013-09-02,8429.59082,8370.19147,155566400.0,0.01664
2013-09-03,8445.19141,8438.49122,142579800.0,0.00185
2013-09-04,8490.29102,8473.29103,159255300.0,0.00533
2013-09-05,8549.99121,8512.79105,213564800.0,0.00701
2013-09-06,8654.99121,8534.29114,219660800.0,0.01221
2013-09-09,8632.49121,8628.89161,152835800.0,-0.0026
2013-09-10,8801.59082,8698.09092,273337600.0,0.0194
2013-09-11,8875.19141,8789.4913,255352000.0,0.00833
2013-09-12,8924.19141,8878.19145,261211500.0,0.00551
2013-09-13,8941.59082,8901.09086,188249600.0,0.00195
2013-09-16,8999.49121,9017.49119,197762200.0,0.00645
2013-09-17,8991.99121,8992.49121,177115400.0,-0.00083
2013-09-18,9062.49121,9019.39164,236025100.0,0.00781
2013-09-19,9153.69141,9193.09078,297735200.0,0.01001
2013-09-20,9171.79004,9121.89068,288147700.0,0.00198
2013-09-23,9109.49121,9163.79096,186866500.0,-0.00682
2013-09-24,9167.58984,9109.69049,182432800.0,0.00636
2013-09-25,9242.89063,9154.69052,205467800.0,0.00818
2013-09-26,9272.39063,9253.58986,238809000.0,0.00319
2013-09-27,9228.39063,9283.08979,237704000.0,-0.00476
2013-09-30,9186.08984,9073.19055,204351100.0,-0.00459
2013-10-01,9341.49023,9177.59002,216831300.0,0.01678
2013-10-02,9349.99023,9315.69047,196877500.0,0.00091
2013-10-03,9295.69043,9367.58977,162512700.0,-0.00582
2013-10-04,9420.89063,9288.99037,220135600.0,0.01338
2013-10-07,9381.89063,9380.39063,165528900.0,-0.00415
2013-10-08,9318.89063,9388.19036,226696600.0,-0.00674
2013-10-09,9438.99023,9302.39077,215016900.0,0.01281
2013-10-10,9660.49023,9499.4904,313979500.0,0.0232
2013-10-11,9668.49023,9707.29,204909400.0,0.00083
2013-10-14,9695.99023,9631.69049,161741800.0,0.00284
2013-10-15,9805.29004,9733.58992,250630900.0,0.01121
2013-10-16,9878.99023,9733.08999,269117100.0,0.00749
2013-10-17,9917.99023,9854.89069,231677900.0,0.00394
2013-10-18,10001.79004,9946.5899,234130300.0,0.00841
2013-10-21,10037.79004,10019.58986,226982900.0,0.00359
2013-10-22,10012.89063,10022.29003,207246200.0,-0.00248
2013-10-23,9828.29004,9960.28991,300665900.0,-0.01861
2013-10-24,9915.39063,9807.99034,224518100.0,0.00882
2013-10-25,9815.49023,9855.99019,240606900.0,-0.01013
2013-10-28,9736.19043,9839.99013,232987500.0,-0.00811
2013-10-29,9863.89063,9699.69059,256184900.0,0.01303
2013-10-30,9778.69043,9862.89054,240984100.0,-0.00868
2013-10-31,9907.89063,9754.79019,258118400.0,0.01313
2013-11-01,9838.29004,9906.58978,142497900.0,-0.00705
2013-11-04,9873.79004,9873.89062,162713200.0,0.0036
2013-11-05,9795.69043,9915.99011,222791600.0,-0.00794
2013-11-06,9837.08984,9804.19046,178254300.0,0.00422
2013-11-07,9740.39063,9835.69033,359243400.0,-0.00988
2013-11-08,9747.19043,9684.89069,271391600.0,0.0007
2013-11-11,9789.49023,9757.19046,123206600.0,0.00433
2013-11-12,9707.58984,9780.08977,181544300.0,-0.0084
2013-11-13,9675.19043,9674.69043,199524300.0,-0.00334
2013-11-14,9708.69043,9769.08978,309214000.0,0.00346
2013-11-15,9695.89063,9716.8906,185947700.0,-0.00132
2013-11-18,9783.08984,9679.58995,200883100.0,0.00895
2013-11-19,9629.79004,9750.08972,180785400.0,-0.01579
2013-11-20,9559.49023,9614.99018,228662800.0,-0.00733
2013-11-21,9599.29004,9502.79014,161717200.0,0.00415
2013-11-22,9677.39063,9622.69048,183663000.0,0.0081
2013-11-25,9689.08984,9724.4902,171693700.0,0.00121
2013-11-26,9714.58984,9692.19045,263269200.0,0.00263
2013-11-27,9808.39063,9750.19049,173646200.0,0.00961
2013-11-28,9859.79004,9823.08988,155232600.0,0.00523
2013-11-29,9837.58984,9875.9902,179884800.0,-0.00225
2013-12-02,9745.49023,9838.19034,170200800.0,-0.00941
2013-12-03,9604.99023,9743.89048,275215100.0,-0.01452
2013-12-04,9540.49023,9616.58977,189023300.0,-0.00674
2013-12-05,9392.08984,9528.0897,242676100.0,-0.01568
2013-12-06,9400.49023,9406.19042,247008400.0,0.00089
2013-12-09,9487.39063,9414.3907,225519400.0,0.0092
2013-12-10,9438.29004,9469.89059,151929600.0,-0.00519
2013-12-11,9358.69043,9453.28994,206933800.0,-0.00847
2013-12-12,9272.08984,9340.49016,183489400.0,-0.0093
2013-12-13,9272.69043,9262.39064,160213000.0,0.00006
2013-12-16,9429.49023,9270.2902,204900800.0,0.01677
2013-12-17,9343.39063,9394.99018,156690100.0,-0.00917
2013-12-18,9443.58984,9398.19048,190494400.0,0.01067
2013-12-19,9617.08984,9536.99032,151936800.0,0.01821
2013-12-20,9689.89063,9681.79005,396897000.0,0.00754
2013-12-23,9758.39063,9696.08991,185889400.0,0.00704
2013-12-24,9819.49023,9767.29009,85834400.0,0.00624
2013-12-27,9900.08984,9839.69049,180126900.0,0.00817
2013-12-30,9901.89063,9919.49022,188242900.0,0.00018
2013-12-31,9916.69043,9910.49024,79586800.0,0.00149
2014-01-02,9760.29004,9923.58968,304375400.0,-0.0159
2014-01-03,9797.99023,9764.99027,209216600.0,0.00386
2014-01-06,9888.49023,9768.39074,188619600.0,0.00919
2014-01-07,10178.68945,9912.48954,514204600.0,0.02892
2014-01-08,10253.58887,10190.38971,479865100.0,0.00733
2014-01-09,10234.18945,10255.68943,389287000.0,-0.00189
2014-01-10,10290.58887,10293.58886,283436900.0,0.0055
2014-01-13,10365.48926,10336.28909,347556400.0,0.00725
2014-01-14,10381.98926,10274.08898,343749400.0,0.00159
2014-01-15,10524.98926,10380.78921,381454500.0,0.01368
2014-01-16,10455.48926,10532.18937,331148000.0,-0.00663
2014-01-17,10465.68945,10453.68947,288502600.0,0.00098
2014-01-20,10454.08887,10439.98927,183408000.0,-0.00111
2014-01-21,10357.38965,10469.78895,239283500.0,-0.00929
2014-01-22,10279.68945,10399.48913,295355400.0,-0.00753
2014-01-23,10241.18945,10254.08885,327843800.0,-0.00375
2014-01-24,9868.89063,10214.69009,531982300.0,-0.03703
2014-01-27,9758.39063,9876.99012,380955000.0,-0.01126
2014-01-28,9879.08984,9838.69047,298254700.0,0.01229
2014-01-29,9896.19043,9986.08976,368664600.0,0.00173
2014-01-30,9964.49023,9890.6905,311979200.0,0.00688
2014-01-31,9920.19043,9974.39057,343616300.0,-0.00446
2014-02-03,9725.39063,9911.49005,280156700.0,-0.01983
2014-02-04,9754.29004,9684.6905,306710800.0,0.00297
2014-02-05,9774.99023,9752.39065,267970200.0,0.00212
2014-02-06,9964.58984,9840.69055,393666100.0,0.01921
2014-02-07,10072.39063,9995.99031,328602400.0,0.01076
2014-02-10,9982.69043,10114.1903,232430600.0,-0.00895
2014-02-11,10091.19043,10044.79008,313939600.0,0.01081
2014-02-12,10080.79004,10126.0898,371607700.0,-0.00103
2014-02-13,10098.89063,10046.19048,321596600.0,0.00179
2014-02-14,10132.78906,10110.98928,240155800.0,0.00335
2014-02-17,10118.58984,10155.08981,167514400.0,-0.0014
2014-02-18,10042.69043,10109.49017,286231000.0,-0.00753
2014-02-19,10053.79004,10021.29007,295425000.0,0.0011
2014-02-20,10062.19043,9945.49035,284533600.0,0.00084
2014-02-21,10070.99023,10104.08981,227194300.0,0.00087
2014-02-24,10193.08887,10060.18959,238493000.0,0.01205
2014-02-25,10242.48926,10176.08894,239977200.0,0.00483
2014-02-26,10224.28906,10243.88963,215455700.0,-0.00178
2014-02-27,10164.08887,10213.28901,253334400.0,-0.00591
2014-02-28,10114.19043,10172.39057,439188100.0,-0.00492
2014-03-03,9878.69043,9951.58977,391420600.0,-0.02356
2014-03-04,10126.68945,9991.08901,330191500.0,0.02479
2014-03-05,10215.18945,10104.88976,348114600.0,0.0087
2014-03-06,10303.98926,10250.98931,301321700.0,0.00866
2014-03-07,10164.18945,10327.48909,260257400.0,-0.01366
2014-03-10,10194.58887,10151.38969,329690600.0,0.00299
2014-03-11,10163.28906,10234.88957,212295000.0,-0.00307
2014-03-12,10070.39063,10128.58979,263713900.0,-0.00918
2014-03-13,9950.29004,10112.28988,238531000.0,-0.012
2014-03-14,9811.99023,9881.39056,469886400.0,-0.014
2014-03-17,9974.99023,9822.89077,267210100.0,0.01648
2014-03-18,10051.39063,9975.08992,268470200.0,0.00763
2014-03-19,10093.29004,10085.49024,186679700.0,0.00416
2014-03-20,10079.89063,10007.9903,253694900.0,-0.00133
2014-03-21,10053.08984,10094.79,442910600.0,-0.00266
2014-03-24,9913.08984,10061.69028,282607800.0,-0.01402
2014-03-25,9990.49023,9939.79009,267193000.0,0.00778
2014-03-26,10140.78906,10028.98938,279649200.0,0.01493
2014-03-27,10198.98926,10118.18954,255552100.0,0.00572
2014-03-28,10328.88965,10239.78916,263012700.0,0.01266
2014-03-31,10340.48926,10349.58886,339242900.0,0.00112
2014-04-01,10463.08887,10368.08896,310888300.0,0.01179
2014-04-02,10435.78906,10477.78902,237133600.0,-0.00261
2014-04-03,10584.08887,10462.18958,337366400.0,0.01411
2014-04-04,10677.18945,10612.48932,300098300.0,0.00876
2014-04-07,10606.18945,10594.08888,216044600.0,-0.00667
2014-04-08,10480.48926,10611.38951,335475500.0,-0.01192
2014-04-09,10485.18945,10493.38964,241313300.0,0.00045
2014-04-10,10336.08887,10523.68926,335982800.0,-0.01432
2014-04-11,10205.38965,10272.28899,366861500.0,-0.01273
2014-04-14,10188.18945,10097.68955,318266900.0,-0.00169
2014-04-15,10103.49023,10199.78995,253737500.0,-0.00835
2014-04-16,10267.88965,10210.58893,217015400.0,0.01614
2014-04-17,10292.38965,10290.58887,231004200.0,0.00238
2014-04-22,10437.78906,10339.08897,238298100.0,0.01403
2014-04-23,10424.38965,10439.28905,258917000.0,-0.00128
2014-04-24,10461.98926,10486.98923,236755500.0,0.0036
2014-04-25,10306.18945,10398.48916,191450000.0,-0.015
2014-04-28,10320.88965,10351.28903,187967800.0,0.00143
2014-04-29,10460.98926,10348.48937,285723600.0,0.01348
2014-04-30,10458.98926,10424.68949,280911700.0,-0.00019
2014-05-02,10474.48926,10453.58889,196334200.0,0.00148
2014-05-05,10476.98926,10460.18947,208232700.0,0.00024
2014-05-06,10481.38965,10504.88962,224625800.0,0.00042
2014-05-07,10413.78906,10401.98927,271535000.0,-0.00647
2014-05-08,10591.18945,10448.88979,291313500.0,0.01689
2014-05-09,10487.18945,10572.98917,324681600.0,-0.00987
2014-05-12,10566.98926,10512.3897,243557000.0,0.00758
2014-05-13,10587.18945,10587.28906,272278900.0,0.00191
2014-05-14,10613.88965,10602.78907,248096700.0,0.00252
2014-05-15,10364.98926,10616.489,409937900.0,-0.02373
2014-05-16,10478.68945,10354.08899,312919000.0,0.01091
2014-05-19,10425.48926,10469.68941,243528900.0,-0.00509
2014-05-20,10453.78906,10418.38968,245813300.0,0.00271
2014-05-21,10531.38965,10407.38977,205707400.0,0.0074
2014-05-22,10520.58887,10552.08884,205291500.0,-0.00103
2014-05-23,10558.88965,10525.48929,159882100.0,0.00363
2014-05-26,10687.48926,10593.78916,141443100.0,0.01211
2014-05-27,10714.18945,10669.28911,208487200.0,0.0025
2014-05-28,10757.18945,10701.48931,236689000.0,0.00401
2014-05-29,10734.78906,10755.68943,182658100.0,-0.00208
2014-05-30,10798.68945,10708.08896,319903000.0,0.00593
2014-06-02,10827.38965,10818.98927,196097200.0,0.00265
2014-06-03,10776.68945,10838.289,206171300.0,-0.00469
2014-06-04,10755.58887,10756.18945,193394100.0,-0.00196
2014-06-05,10876.38965,10760.98937,382160700.0,0.01117
2014-06-06,11064.28906,10917.58901,338353600.0,0.01713
2014-06-09,11164.08789,11089.78816,267298300.0,0.00898
2014-06-10,11153.48828,11136.58791,246596300.0,-0.00095
2014-06-11,11074.88965,11134.38959,211582800.0,-0.00707
2014-06-12,11088.48828,11081.68848,186194000.0,0.00123
2014-06-13,11113.68848,11078.98832,197257500.0,0.00227
2014-06-16,11008.18945,11054.98921,213704700.0,-0.00954
2014-06-17,11058.48926,11031.08889,198939900.0,0.00456
2014-06-18,11112.28809,11082.3887,197069400.0,0.00485
2014-06-19,11187.78809,11192.38867,222993200.0,0.00677
2014-06-20,11155.08789,11174.88865,385514000.0,-0.00293
2014-06-23,11118.28809,11163.38862,176415300.0,-0.0033
2014-06-24,11105.88867,11147.58785,183077100.0,-0.00112
2014-06-25,10966.68945,11058.08878,340431300.0,-0.01261
2014-06-26,10988.98926,11005.98924,237044700.0,0.00203
2014-06-27,10959.88965,11010.1894,172851300.0,-0.00265
2014-06-30,10923.48926,10975.58882,198883900.0,-0.00333
2014-07-01,11007.78906,10954.48931,271826600.0,0.00769
2014-07-02,11016.18945,11008.98926,206188700.0,0.00076
2014-07-03,11089.98828,11001.68857,231683700.0,0.00668
2014-07-04,11009.38965,11082.68938,151365000.0,-0.00729
2014-07-07,10888.48926,10985.98916,159943600.0,-0.01104
2014-07-08,10689.08887,10898.68924,348809900.0,-0.01848
2014-07-09,10746.88965,10736.38966,264369500.0,0.00539
2014-07-10,10533.58887,10743.58865,378313700.0,-0.02005
2014-07-11,10538.78906,10563.68943,240402900.0,0.00049
2014-07-14,10606.28906,10602.48926,189414500.0,0.00638
2014-07-15,10475.88965,10545.0888,246842800.0,-0.01237
2014-07-16,10668.38965,10522.1896,225511600.0,0.01821
2014-07-17,10543.28906,10617.58879,208172200.0,-0.0118
2014-07-18,10526.98926,10477.48931,201066400.0,-0.00155
2014-07-21,10481.98926,10521.68941,156589300.0,-0.00428
2014-07-22,10648.88965,10530.98938,231977700.0,0.0158
2014-07-23,10659.08887,10624.18949,213231700.0,0.00096
2014-07-24,10860.68945,10668.28925,335618500.0,0.01874
2014-07-25,10888.08887,10839.58892,273050900.0,0.00252
2014-07-28,10879.78906,10940.4892,200633400.0,-0.00076
2014-07-29,10901.18945,10901.58887,199820700.0,0.00197
2014-07-30,10937.38965,10927.78907,241840300.0,0.00332
2014-07-31,10707.18945,10934.88942,302656400.0,-0.02127
2014-08-01,10513.98926,10682.78889,297750900.0,-0.01821
2014-08-04,10496.18945,10585.78897,206949800.0,-0.00169
2014-08-05,10353.78906,10524.68928,258778800.0,-0.01366
2014-08-06,10246.18945,10281.98922,306362900.0,-0.01045
2014-08-07,10078.58984,10235.78989,321042500.0,-0.01649
2014-08-08,10104.79004,9981.19055,274092000.0,0.0026
2014-08-11,10193.48926,10226.58883,173366500.0,0.00874
2014-08-12,10241.48926,10195.8897,190718600.0,0.0047
2014-08-13,10303.98926,10304.08887,183228000.0,0.00608
2014-08-14,10294.78906,10274.08889,156132300.0,-0.00089
2014-08-15,10222.18945,10320.78896,197004300.0,-0.00708
2014-08-18,10353.38965,10350.38965,150174700.0,0.01275
2014-08-19,10386.48926,10407.48924,119977400.0,0.00319
2014-08-20,10420.88965,10390.5889,135510700.0,0.00331
2014-08-21,10556.38965,10429.78919,168281900.0,0.01292
2014-08-22,10500.18945,10582.08878,155283800.0,-0.00534
2014-08-25,10690.08887,10607.08895,148342300.0,0.01792
2014-08-26,10826.88965,10672.3898,215487300.0,0.01272
2014-08-27,10837.38965,10821.88966,190905600.0,0.00097
2014-08-28,10722.18945,10808.48917,179770300.0,-0.01069
2014-08-29,10728.78906,10742.68944,190471100.0,0.00062
2014-09-01,10746.48926,10749.18945,107653300.0,0.00165
2014-09-02,10754.98926,10768.48924,168158100.0,0.00079
2014-09-03,10886.78906,10799.18954,218737500.0,0.01218
2014-09-04,11100.08789,10853.78835,400312200.0,0.0194
2014-09-05,11148.88867,11085.48835,269753500.0,0.00439
2014-09-08,11102.58789,11158.38861,179761600.0,-0.00416
2014-09-09,10951.58887,11060.18935,204785900.0,-0.01369
2014-09-10,10937.78906,10909.88968,237811600.0,-0.00126
2014-09-11,10886.28906,10951.88958,210035000.0,-0.00472
2014-09-12,10888.88965,10895.68945,153430500.0,0.00024
2014-09-15,10841.28906,10849.78905,156410300.0,-0.00438
2014-09-16,10798.68945,10829.88962,258025000.0,-0.00394
2014-09-17,10907.38965,10854.98931,246255600.0,0.01002
2014-09-18,10990.98926,10931.78912,262363200.0,0.00764
2014-09-19,11001.88965,11108.88954,381036100.0,0.00099
2014-09-22,10947.88965,10961.88963,194774200.0,-0.00492
2014-09-23,10801.78906,10918.88953,263280400.0,-0.01343
2014-09-24,10856.88965,10798.88971,256971600.0,0.00509
2014-09-25,10783.08887,10847.789,276503300.0,-0.00682
2014-09-26,10851.38965,10770.58895,203758900.0,0.00631
2014-09-29,10685.98926,10828.18931,241844600.0,-0.01536
2014-09-30,10825.48926,10724.48936,277850000.0,0.01297
2014-10-01,10753.18945,10793.88961,274950800.0,-0.0067
2014-10-02,10418.08887,10742.48892,406480200.0,-0.03166
2014-10-03,10567.58887,10560.98926,239757900.0,0.01425
2014-10-06,10645.68945,10657.58886,198107400.0,0.00736
2014-10-07,10430.68945,10609.98907,268329800.0,-0.0204
2014-10-08,10338.98926,10384.58882,327285500.0,-0.00883
2014-10-09,10273.68945,10465.28886,307914900.0,-0.00634
2014-10-10,10150.48926,10186.68941,358995300.0,-0.01206
2014-10-13,10187.28906,10072.38977,239626200.0,0.00362
2014-10-14,10204.88965,10138.08894,300587900.0,0.00173
2014-10-15,9838.49023,10204.69007,448114700.0,-0.03656
2014-10-16,9669.69043,9897.1902,786593000.0,-0.01731
2014-10-17,9956.79004,9722.99046,436588400.0,0.02926
2014-10-20,9915.19043,9898.89064,335391200.0,-0.00419
2014-10-21,10152.08887,9893.48953,368717900.0,0.02361
2014-10-22,10249.88965,10169.58895,335121500.0,0.00959
2014-10-23,10333.68945,10202.68959,311530900.0,0.00814
2014-10-24,10339.28906,10299.38969,278418200.0,0.00054
2014-10-27,10195.18945,10469.38936,383783900.0,-0.01404
2014-10-28,10394.78906,10260.18959,276850100.0,0.01939
2014-10-29,10247.78906,10405.98909,313345400.0,-0.01424
2014-10-30,10263.68945,10304.58882,358028100.0,0.00155
2014-10-31,10477.78906,10448.38968,401751800.0,0.02065
2014-11-03,10374.38965,10454.28898,285477600.0,-0.00992
2014-11-04,10154.38965,10360.98904,338022800.0,-0.02143
2014-11-05,10276.88965,10246.5889,312655000.0,0.01199
2014-11-06,10261.78906,10242.68947,372892100.0,-0.00147
2014-11-07,10126.28906,10290.98908,319455200.0,-0.01329
2014-11-10,10272.98926,10103.88983,224421200.0,0.01438
2014-11-11,10338.78906,10319.78908,246120300.0,0.00638
2014-11-12,10157.28906,10306.9891,287992200.0,-0.01771
2014-11-13,10140.38965,10207.5888,288333000.0,-0.00167
2014-11-14,10147.98926,10192.28902,405111200.0,0.00075
2014-11-17,10308.98926,10061.08913,355982600.0,0.01574
2014-11-18,10432.88965,10320.08898,318105500.0,0.01195
2014-11-19,10376.78906,10395.78904,335202200.0,-0.00539
2014-11-20,10209.18945,10351.48911,372096700.0,-0.01628
2014-11-21,10520.78906,10225.58917,432600000.0,0.03006
2014-11-24,10642.48926,10558.68954,361456200.0,0.0115
2014-11-25,10699.58887,10621.88973,448003600.0,0.00535
2014-11-26,10646.98926,10723.18938,230988600.0,-0.00493
2014-11-27,10727.58887,10660.38972,195149600.0,0.00754
2014-11-28,10770.68945,10722.28911,228444400.0,0.00401
2014-12-01,10672.78906,10700.58884,231093300.0,-0.00913
2014-12-02,10749.18945,10701.08892,228185900.0,0.00713
2014-12-03,10875.88965,10776.08897,285479100.0,0.01172
2014-12-04,10619.88965,10902.68917,397238400.0,-0.02382
2014-12-05,10900.68945,10756.38979,335915100.0,0.0261
2014-12-08,10805.18945,10864.58881,189142400.0,-0.0088
2014-12-09,10461.58887,10704.28881,367386400.0,-0.03232
2014-12-10,10396.88965,10536.28892,272364900.0,-0.0062
2014-12-11,10431.78906,10397.38968,273894000.0,0.00335
2014-12-12,10144.98926,10358.18923,293905100.0,-0.02788
2014-12-15,9903.89063,10149.5896,334259400.0,-0.02405
2014-12-16,10081.89063,9954.19055,563114900.0,0.01781
2014-12-17,10049.49023,9990.69049,342107900.0,-0.00322
2014-12-18,10391.28906,10217.98944,417879700.0,0.03345
2014-12-19,10363.58887,10483.38952,497368700.0,-0.00267
2014-12-22,10370.98926,10387.48924,186407300.0,0.00071
2014-12-23,10477.68945,10380.18955,161428200.0,0.01024
2014-12-24,10481.78906,10456.08889,45207600.0,0.00039
2014-12-29,10394.18945,10427.78903,220893700.0,-0.00839
2014-12-30,10279.18945,10365.38956,163930600.0,-0.01113
2014-12-31,10279.48926,10260.18947,83605300.0,0.00003
2015-01-02,10350.78906,10386.68942,220239700.0,0.00691
2015-01-05,9993.29004,10267.19016,299610800.0,-0.03515
2015-01-06,9871.08984,10040.69026,282855400.0,-0.0123
2015-01-07,9891.39063,9937.28999,290122400.0,0.00205
2015-01-08,10114.99023,10053.19049,320452300.0,0.02235
2015-01-09,9718.99023,10079.98987,789490200.0,-0.03994
2015-01-12,9797.49023,9805.49023,454276600.0,0.00804
2015-01-13,9965.99023,9762.39082,407220100.0,0.01705
2015-01-14,9845.99023,9801.69047,474511500.0,-0.01211
2015-01-15,9982.49023,9953.08987,408080100.0,0.01377
2015-01-16,10038.89063,9948.58993,367663400.0,0.00563
2015-01-19,10157.48926,10091.28913,253509700.0,0.01174
2015-01-20,10283.88965,10194.88974,446596900.0,0.01237
2015-01-21,10335.28906,10324.98927,367573500.0,0.00499
2015-01-22,10510.58887,10382.18958,508500200.0,0.01682
2015-01-23,10581.48926,10604.88962,493574600.0,0.00672
2015-01-26,10696.08887,10502.58906,309103700.0,0.01077
2015-01-27,10598.88965,10669.48919,322879500.0,-0.00913
2015-01-28,10456.88965,10676.58864,366625000.0,-0.01349
2015-01-29,10507.58887,10391.18957,336720400.0,0.00484
2015-01-30,10403.28906,10562.5887,418610700.0,-0.00998
2015-02-02,10328.08887,10396.5888,443722900.0,-0.00725
2015-02-03,10598.18945,10426.78924,446421200.0,0.02582
2015-02-04,10577.78906,10620.8896,386829400.0,-0.00193
2015-02-05,10535.48926,10451.68954,301147200.0,-0.00401
2015-02-06,10573.08887,10547.08889,278007700.0,0.00356
2015-02-09,10364.88965,10467.78896,290048000.0,-0.01989
2015-02-10,10500.08887,10389.78918,275834900.0,0.01296
2015-02-11,10364.78906,10496.08873,237217400.0,-0.01297
2015-02-12,10562.18945,10349.58908,328004200.0,0.01887
2015-02-13,10739.48926,10618.48938,427944600.0,0.01665
2015-02-16,10689.48926,10717.78903,220583500.0,-0.00467
2015-02-17,10697.98926,10591.58897,272473600.0,0.00079
2015-02-18,10805.28906,10764.58891,298366800.0,0.00998
2015-02-19,10910.38965,10780.98939,350256400.0,0.00968
2015-02-20,10879.28906,10889.78905,336297400.0,-0.00285
2015-02-23,10990.08887,11001.28905,272017200.0,0.01013
2015-02-24,11064.48926,11027.68949,297628100.0,0.00675
2015-02-25,11049.48926,11027.88967,255498600.0,-0.00136
2015-02-26,11139.48828,11023.28821,271208100.0,0.00811
2015-02-27,11178.28809,11142.88871,412536300.0,0.00348
2015-03-02,11178.48828,11190.48827,312325400.0,0.00002
2015-03-03,11014.68945,11197.58869,246878300.0,-0.01476
2015-03-04,11051.28906,11048.08887,253266900.0,0.00332
2015-03-05,11124.38867,11078.08794,260657700.0,0.00659
2015-03-06,11091.88867,11144.48823,272187500.0,-0.00293
2015-03-09,11054.18945,11007.88969,221014700.0,-0.0034
2015-03-10,10902.18945,11060.4891,299027000.0,-0.01385
2015-03-11,11021.78906,10950.28913,265916200.0,0.01091
2015-03-12,11011.78906,11022.88964,439287600.0,-0.00091
2015-03-13,11033.78906,11072.88961,253107600.0,0.002
2015-03-16,11114.68848,11082.38871,292847600.0,0.00731
2015-03-17,11028.08887,11117.48917,260645800.0,-0.00782
2015-03-18,11049.98926,11057.38964,295712600.0,0.00198
2015-03-19,11090.98828,11062.8887,259184200.0,0.0037
2015-03-20,11419.58789,11109.7884,618645900.0,0.0292
2015-03-23,11452.78809,11393.98834,328734600.0,0.0029
2015-03-24,11579.28809,11428.48843,331905900.0,0.01098
2015-03-25,11464.68848,11560.68838,252131500.0,-0.00995
2015-03-26,11453.78809,11400.38873,308558600.0,-0.00095
2015-03-27,11427.38867,11469.68843,310086500.0,-0.00231
2015-03-30,11529.08789,11459.78816,304316200.0,0.00886
2015-03-31,11521.08789,11510.7881,336270600.0,-0.00069
2015-04-01,11569.78809,11481.98837,305804100.0,0.00422
2015-04-02,11633.98828,11583.58794,205806700.0,0.00553
2015-04-07,11730.48828,11715.58791,366059600.0,0.00826
2015-04-08,11655.48828,11738.38859,301549800.0,-0.00641
2015-04-09,11734.58789,11688.38872,299820800.0,0.00676
2015-04-10,11749.28809,11755.28808,336786900.0,0.00125
2015-04-13,11866.38867,11761.68858,229311700.0,0.00992
2015-04-14,11704.68848,11798.48819,377819300.0,-0.01372
2015-04-15,11778.38867,11742.38871,292619200.0,0.00628
2015-04-16,11611.68848,11772.28792,287015300.0,-0.01425
2015-04-17,11359.38867,11565.48807,465820400.0,-0.02197
2015-04-20,11384.58789,11400.18846,209411300.0,0.00222
2015-04-21,11422.28809,11438.98826,337592400.0,0.00331
2015-04-22,11399.18848,11452.18842,306266200.0,-0.00202
2015-04-23,11425.78809,11417.48829,244085900.0,0.00233
2015-04-24,11505.38867,11469.58793,340437300.0,0.00694
2015-04-27,11640.18848,11531.98839,310809300.0,0.01165
2015-04-28,11607.68848,11655.98823,280716900.0,-0.0028
2015-04-29,11378.88867,11618.98803,310361400.0,-0.01991
2015-04-30,11384.98828,11351.08793,386580900.0,0.00054
2015-05-04,11429.08789,11377.08794,224660600.0,0.00387
2015-05-05,11115.58789,11416.38835,319652500.0,-0.02781
2015-05-06,11163.58789,11100.38874,275553700.0,0.00431
2015-05-07,11180.28809,11125.08795,322768200.0,0.00149
2015-05-08,11424.68848,11260.78825,309356600.0,0.02162
2015-05-11,11445.78809,11433.68849,198981300.0,0.00185
2015-05-12,11322.58789,11331.98827,292895200.0,-0.01082
2015-05-13,11324.58789,11365.98824,249275600.0,0.00018
2015-05-14,11398.68848,11304.58799,211842200.0,0.00652
2015-05-15,11317.28809,11438.78796,230823100.0,-0.00717
2015-05-18,11344.98828,11336.78809,234028800.0,0.00244
2015-05-19,11497.68848,11406.08798,282087100.0,0.01337
2015-05-20,11574.08789,11505.08796,192408700.0,0.00662
2015-05-21,11595.38867,11517.88875,185431700.0,0.00184
2015-05-22,11554.18848,11594.68844,168214900.0,-0.00356
2015-05-25,11322.28809,11421.18837,156476200.0,-0.02027
2015-05-26,11240.28809,11297.08783,315131700.0,-0.00727
2015-05-27,11431.08789,11281.68863,241034200.0,0.01683
2015-05-28,11382.78809,11387.88867,191886700.0,-0.00423
2015-05-29,11217.58789,11375.58773,327769600.0,-0.01462
2015-06-01,11238.08789,11264.78806,194253900.0,0.00183
2015-06-02,11271.38867,11314.48824,232391400.0,0.00296
2015-06-03,11267.58789,11302.88864,227416500.0,-0.00034
2015-06-04,11146.08789,11201.18842,239541800.0,-0.01084
2015-06-05,11061.98926,11061.48926,227463000.0,-0.00757
