fecha,indicador,indicador_codigo,valor,unidad,geografia,fuente
2025-02-28,Precio Oro EUR,XAU_EUR,2728.9734,EUR/oz,Global,Yahoo Finance
2025-02-28,Precio Oro USD,XAU_USD,2836.8001,USD/oz,Global,Yahoo Finance
2025-03-03,Precio Oro EUR,XAU_EUR,2775.3432,EUR/oz,Global,Yahoo Finance
2025-03-03,Precio Oro USD,XAU_USD,2890.2,USD/oz,Global,Yahoo Finance
2025-03-03,IBEX 35,IBEX35,13373.0996,Puntos,España,Yahoo Finance
2025-03-03,Tipo Cambio EUR/USD,EURUSD,1.0414,USD/EUR,Global,Yahoo Finance
2025-03-04,Tipo Cambio EUR/USD,EURUSD,1.0485,USD/EUR,Global,Yahoo Finance
2025-03-04,IBEX 35,IBEX35,13031.7002,Puntos,España,Yahoo Finance
2025-03-04,Precio Oro EUR,XAU_EUR,2775.0021,EUR/oz,Global,Yahoo Finance
2025-03-04,Precio Oro USD,XAU_USD,2909.6001,USD/oz,Global,Yahoo Finance
2025-03-05,Precio Oro EUR,XAU_EUR,2743.2972,EUR/oz,Global,Yahoo Finance
2025-03-05,Precio Oro USD,XAU_USD,2915.3001,USD/oz,Global,Yahoo Finance
2025-03-05,IBEX 35,IBEX35,13214.0,Puntos,España,Yahoo Finance
2025-03-05,Tipo Cambio EUR/USD,EURUSD,1.0627,USD/EUR,Global,Yahoo Finance
2025-03-06,Tipo Cambio EUR/USD,EURUSD,1.0795,USD/EUR,Global,Yahoo Finance
2025-03-06,IBEX 35,IBEX35,13234.2002,Puntos,España,Yahoo Finance
2025-03-06,Precio Oro EUR,XAU_EUR,2701.8218,EUR/oz,Global,Yahoo Finance
2025-03-06,Precio Oro USD,XAU_USD,2916.6001,USD/oz,Global,Yahoo Finance
2025-03-07,Precio Oro EUR,XAU_EUR,2692.5407,EUR/oz,Global,Yahoo Finance
2025-03-07,Precio Oro USD,XAU_USD,2904.7,USD/oz,Global,Yahoo Finance
2025-03-07,IBEX 35,IBEX35,13257.0996,Puntos,España,Yahoo Finance
2025-03-07,Tipo Cambio EUR/USD,EURUSD,1.0788,USD/EUR,Global,Yahoo Finance
2025-03-10,Tipo Cambio EUR/USD,EURUSD,1.0861,USD/EUR,Global,Yahoo Finance
2025-03-10,IBEX 35,IBEX35,13082.7002,Puntos,España,Yahoo Finance
2025-03-10,Precio Oro EUR,XAU_EUR,2661.9172,EUR/oz,Global,Yahoo Finance
2025-03-10,Precio Oro USD,XAU_USD,2891.0,USD/oz,Global,Yahoo Finance
2025-03-11,Precio Oro EUR,XAU_EUR,2687.3248,EUR/oz,Global,Yahoo Finance
2025-03-11,Precio Oro USD,XAU_USD,2912.8999,USD/oz,Global,Yahoo Finance
2025-03-11,IBEX 35,IBEX35,12877.2998,Puntos,España,Yahoo Finance
2025-03-11,Tipo Cambio EUR/USD,EURUSD,1.0839,USD/EUR,Global,Yahoo Finance
2025-03-12,Tipo Cambio EUR/USD,EURUSD,1.0914,USD/EUR,Global,Yahoo Finance
2025-03-12,IBEX 35,IBEX35,12804.0,Puntos,España,Yahoo Finance
2025-03-12,Precio Oro EUR,XAU_EUR,2692.9211,EUR/oz,Global,Yahoo Finance
2025-03-12,Precio Oro USD,XAU_USD,2939.1001,USD/oz,Global,Yahoo Finance
2025-03-13,Precio Oro EUR,XAU_EUR,2741.3482,EUR/oz,Global,Yahoo Finance
2025-03-13,Precio Oro USD,XAU_USD,2984.3001,USD/oz,Global,Yahoo Finance
2025-03-13,IBEX 35,IBEX35,12821.2998,Puntos,España,Yahoo Finance
2025-03-13,Tipo Cambio EUR/USD,EURUSD,1.0886,USD/EUR,Global,Yahoo Finance
2025-03-14,Tipo Cambio EUR/USD,EURUSD,1.0856,USD/EUR,Global,Yahoo Finance
2025-03-14,IBEX 35,IBEX35,13005.2002,Puntos,España,Yahoo Finance
2025-03-14,Precio Oro EUR,XAU_EUR,2758.4736,EUR/oz,Global,Yahoo Finance
2025-03-14,Precio Oro USD,XAU_USD,2994.5,USD/oz,Global,Yahoo Finance
2025-03-17,Precio Oro EUR,XAU_EUR,2757.0299,EUR/oz,Global,Yahoo Finance
2025-03-17,Precio Oro USD,XAU_USD,3000.0,USD/oz,Global,Yahoo Finance
2025-03-17,IBEX 35,IBEX35,13147.2002,Puntos,España,Yahoo Finance
2025-03-17,Tipo Cambio EUR/USD,EURUSD,1.0881,USD/EUR,Global,Yahoo Finance
2025-03-18,Tipo Cambio EUR/USD,EURUSD,1.0919,USD/EUR,Global,Yahoo Finance
2025-03-18,IBEX 35,IBEX35,13354.7002,Puntos,España,Yahoo Finance
2025-03-18,Precio Oro EUR,XAU_EUR,2779.6054,EUR/oz,Global,Yahoo Finance
2025-03-18,Precio Oro USD,XAU_USD,3035.1001,USD/oz,Global,Yahoo Finance
2025-03-19,Precio Oro EUR,XAU_EUR,2775.1769,EUR/oz,Global,Yahoo Finance
2025-03-19,Precio Oro USD,XAU_USD,3035.8999,USD/oz,Global,Yahoo Finance
2025-03-19,IBEX 35,IBEX35,13408.0996,Puntos,España,Yahoo Finance
2025-03-19,Tipo Cambio EUR/USD,EURUSD,1.094,USD/EUR,Global,Yahoo Finance
2025-03-20,Tipo Cambio EUR/USD,EURUSD,1.0912,USD/EUR,Global,Yahoo Finance
2025-03-20,IBEX 35,IBEX35,13306.2998,Puntos,España,Yahoo Finance
2025-03-20,Precio Oro EUR,XAU_EUR,2785.9472,EUR/oz,Global,Yahoo Finance
2025-03-20,Precio Oro USD,XAU_USD,3040.0,USD/oz,Global,Yahoo Finance
2025-03-21,Precio Oro EUR,XAU_EUR,2780.0338,EUR/oz,Global,Yahoo Finance
2025-03-21,Precio Oro USD,XAU_USD,3018.2,USD/oz,Global,Yahoo Finance
2025-03-21,IBEX 35,IBEX35,13350.2002,Puntos,España,Yahoo Finance
2025-03-21,Tipo Cambio EUR/USD,EURUSD,1.0857,USD/EUR,Global,Yahoo Finance
2025-03-24,Tipo Cambio EUR/USD,EURUSD,1.0836,USD/EUR,Global,Yahoo Finance
2025-03-24,IBEX 35,IBEX35,13323.2998,Puntos,España,Yahoo Finance
2025-03-24,Precio Oro EUR,XAU_EUR,2780.6998,EUR/oz,Global,Yahoo Finance
2025-03-24,Precio Oro USD,XAU_USD,3013.1001,USD/oz,Global,Yahoo Finance
2025-03-25,Precio Oro EUR,XAU_EUR,2798.7971,EUR/oz,Global,Yahoo Finance
2025-03-25,Precio Oro USD,XAU_USD,3023.7,USD/oz,Global,Yahoo Finance
2025-03-25,IBEX 35,IBEX35,13484.2998,Puntos,España,Yahoo Finance
2025-03-25,Tipo Cambio EUR/USD,EURUSD,1.0804,USD/EUR,Global,Yahoo Finance
2025-03-26,Tipo Cambio EUR/USD,EURUSD,1.0788,USD/EUR,Global,Yahoo Finance
2025-03-26,IBEX 35,IBEX35,13432.2002,Puntos,España,Yahoo Finance
2025-03-26,Precio Oro EUR,XAU_EUR,2800.3741,EUR/oz,Global,Yahoo Finance
2025-03-26,Precio Oro USD,XAU_USD,3020.8999,USD/oz,Global,Yahoo Finance
2025-03-27,Precio Oro EUR,XAU_EUR,2848.8015,EUR/oz,Global,Yahoo Finance
2025-03-27,Precio Oro USD,XAU_USD,3060.2,USD/oz,Global,Yahoo Finance
2025-03-27,IBEX 35,IBEX35,13422.5996,Puntos,España,Yahoo Finance
2025-03-27,Tipo Cambio EUR/USD,EURUSD,1.0742,USD/EUR,Global,Yahoo Finance
2025-03-28,Tipo Cambio EUR/USD,EURUSD,1.0801,USD/EUR,Global,Yahoo Finance
2025-03-28,IBEX 35,IBEX35,13309.2998,Puntos,España,Yahoo Finance
2025-03-28,Precio Oro EUR,XAU_EUR,2857.6053,EUR/oz,Global,Yahoo Finance
2025-03-28,Precio Oro USD,XAU_USD,3086.5,USD/oz,Global,Yahoo Finance
2025-03-31,Precio Oro EUR,XAU_EUR,2885.0926,EUR/oz,Global,Yahoo Finance
2025-03-31,Precio Oro USD,XAU_USD,3122.8001,USD/oz,Global,Yahoo Finance
2025-03-31,IBEX 35,IBEX35,13135.4004,Puntos,España,Yahoo Finance
2025-03-31,Tipo Cambio EUR/USD,EURUSD,1.0824,USD/EUR,Global,Yahoo Finance
2025-04-01,Tipo Cambio EUR/USD,EURUSD,1.0819,USD/EUR,Global,Yahoo Finance
2025-04-01,IBEX 35,IBEX35,13297.0,Puntos,España,Yahoo Finance
2025-04-01,Precio Oro EUR,XAU_EUR,2882.8305,EUR/oz,Global,Yahoo Finance
2025-04-01,Precio Oro USD,XAU_USD,3118.8999,USD/oz,Global,Yahoo Finance
2025-04-02,Precio Oro EUR,XAU_EUR,2908.3952,EUR/oz,Global,Yahoo Finance
2025-04-02,Precio Oro USD,XAU_USD,3139.8999,USD/oz,Global,Yahoo Finance
2025-04-02,IBEX 35,IBEX35,13350.2002,Puntos,España,Yahoo Finance
2025-04-02,Tipo Cambio EUR/USD,EURUSD,1.0796,USD/EUR,Global,Yahoo Finance
2025-04-03,Tipo Cambio EUR/USD,EURUSD,1.0909,USD/EUR,Global,Yahoo Finance
2025-04-03,IBEX 35,IBEX35,13191.2002,Puntos,España,Yahoo Finance
2025-04-03,Precio Oro EUR,XAU_EUR,2839.0199,EUR/oz,Global,Yahoo Finance
2025-04-03,Precio Oro USD,XAU_USD,3097.0,USD/oz,Global,Yahoo Finance
2025-04-04,Precio Oro EUR,XAU_EUR,2727.3359,EUR/oz,Global,Yahoo Finance
2025-04-04,Precio Oro USD,XAU_USD,3012.0,USD/oz,Global,Yahoo Finance
2025-04-04,IBEX 35,IBEX35,12422.0,Puntos,España,Yahoo Finance
2025-04-04,Tipo Cambio EUR/USD,EURUSD,1.1044,USD/EUR,Global,Yahoo Finance
2025-04-07,Tipo Cambio EUR/USD,EURUSD,1.0985,USD/EUR,Global,Yahoo Finance
2025-04-07,IBEX 35,IBEX35,11785.7998,Puntos,España,Yahoo Finance
2025-04-07,Precio Oro EUR,XAU_EUR,2686.775,EUR/oz,Global,Yahoo Finance
2025-04-07,Precio Oro USD,XAU_USD,2951.3001,USD/oz,Global,Yahoo Finance
2025-04-08,Precio Oro EUR,XAU_EUR,2719.47,EUR/oz,Global,Yahoo Finance
2025-04-08,Precio Oro USD,XAU_USD,2968.3999,USD/oz,Global,Yahoo Finance
2025-04-08,IBEX 35,IBEX35,12065.5996,Puntos,España,Yahoo Finance
2025-04-08,Tipo Cambio EUR/USD,EURUSD,1.0915,USD/EUR,Global,Yahoo Finance
2025-04-09,Tipo Cambio EUR/USD,EURUSD,1.098,USD/EUR,Global,Yahoo Finance
2025-04-09,IBEX 35,IBEX35,11797.5996,Puntos,España,Yahoo Finance
2025-04-09,Precio Oro EUR,XAU_EUR,2783.5851,EUR/oz,Global,Yahoo Finance
2025-04-09,Precio Oro USD,XAU_USD,3056.5,USD/oz,Global,Yahoo Finance
2025-04-10,Precio Oro EUR,XAU_EUR,2880.9185,EUR/oz,Global,Yahoo Finance
2025-04-10,Precio Oro USD,XAU_USD,3155.2,USD/oz,Global,Yahoo Finance
2025-04-10,IBEX 35,IBEX35,12307.5996,Puntos,España,Yahoo Finance
2025-04-10,Tipo Cambio EUR/USD,EURUSD,1.0952,USD/EUR,Global,Yahoo Finance
2025-04-11,Tipo Cambio EUR/USD,EURUSD,1.1258,USD/EUR,Global,Yahoo Finance
2025-04-11,IBEX 35,IBEX35,12286.0,Puntos,España,Yahoo Finance
2025-04-11,Precio Oro EUR,XAU_EUR,2862.1836,EUR/oz,Global,Yahoo Finance
2025-04-11,Precio Oro USD,XAU_USD,3222.2,USD/oz,Global,Yahoo Finance
2025-04-14,Precio Oro EUR,XAU_EUR,2825.3196,EUR/oz,Global,Yahoo Finance
2025-04-14,Precio Oro USD,XAU_USD,3204.8001,USD/oz,Global,Yahoo Finance
2025-04-14,IBEX 35,IBEX35,12609.7998,Puntos,España,Yahoo Finance
2025-04-14,Tipo Cambio EUR/USD,EURUSD,1.1343,USD/EUR,Global,Yahoo Finance
2025-04-15,Tipo Cambio EUR/USD,EURUSD,1.134,USD/EUR,Global,Yahoo Finance
2025-04-15,IBEX 35,IBEX35,12879.2998,Puntos,España,Yahoo Finance
2025-04-15,Precio Oro EUR,XAU_EUR,2838.4428,EUR/oz,Global,Yahoo Finance
2025-04-15,Precio Oro USD,XAU_USD,3218.7,USD/oz,Global,Yahoo Finance
2025-04-16,Precio Oro EUR,XAU_EUR,2945.8042,EUR/oz,Global,Yahoo Finance
2025-04-16,Precio Oro USD,XAU_USD,3326.6001,USD/oz,Global,Yahoo Finance
2025-04-16,IBEX 35,IBEX35,12942.0996,Puntos,España,Yahoo Finance
2025-04-16,Tipo Cambio EUR/USD,EURUSD,1.1293,USD/EUR,Global,Yahoo Finance
2025-04-17,Tipo Cambio EUR/USD,EURUSD,1.1397,USD/EUR,Global,Yahoo Finance
2025-04-17,IBEX 35,IBEX35,12918.0,Puntos,España,Yahoo Finance
2025-04-17,Precio Oro EUR,XAU_EUR,2903.1857,EUR/oz,Global,Yahoo Finance
2025-04-17,Precio Oro USD,XAU_USD,3308.7,USD/oz,Global,Yahoo Finance
2025-04-21,Precio Oro USD,XAU_USD,3406.2,USD/oz,Global,Yahoo Finance
2025-04-22,Precio Oro EUR,XAU_EUR,2953.935,EUR/oz,Global,Yahoo Finance
2025-04-22,Precio Oro USD,XAU_USD,3400.8001,USD/oz,Global,Yahoo Finance
2025-04-22,IBEX 35,IBEX35,13010.5996,Puntos,España,Yahoo Finance
2025-04-22,Tipo Cambio EUR/USD,EURUSD,1.1513,USD/EUR,Global,Yahoo Finance
2025-04-23,Tipo Cambio EUR/USD,EURUSD,1.1351,USD/EUR,Global,Yahoo Finance
2025-04-23,IBEX 35,IBEX35,13208.2998,Puntos,España,Yahoo Finance
2025-04-23,Precio Oro EUR,XAU_EUR,2886.2894,EUR/oz,Global,Yahoo Finance
2025-04-23,Precio Oro USD,XAU_USD,3276.3001,USD/oz,Global,Yahoo Finance
2025-04-24,Precio Oro EUR,XAU_EUR,2941.5563,EUR/oz,Global,Yahoo Finance
2025-04-24,Precio Oro USD,XAU_USD,3332.0,USD/oz,Global,Yahoo Finance
2025-04-24,IBEX 35,IBEX35,13179.7002,Puntos,España,Yahoo Finance
2025-04-24,Tipo Cambio EUR/USD,EURUSD,1.1327,USD/EUR,Global,Yahoo Finance
2025-04-25,Tipo Cambio EUR/USD,EURUSD,1.1372,USD/EUR,Global,Yahoo Finance
2025-04-25,IBEX 35,IBEX35,13355.2998,Puntos,España,Yahoo Finance
2025-04-25,Precio Oro EUR,XAU_EUR,2886.4111,EUR/oz,Global,Yahoo Finance
2025-04-25,Precio Oro USD,XAU_USD,3282.3999,USD/oz,Global,Yahoo Finance
2025-04-28,Precio Oro EUR,XAU_EUR,2937.8986,EUR/oz,Global,Yahoo Finance
2025-04-28,Precio Oro USD,XAU_USD,3332.5,USD/oz,Global,Yahoo Finance
2025-04-28,IBEX 35,IBEX35,13456.0996,Puntos,España,Yahoo Finance
2025-04-28,Tipo Cambio EUR/USD,EURUSD,1.1343,USD/EUR,Global,Yahoo Finance
2025-04-29,Tipo Cambio EUR/USD,EURUSD,1.1409,USD/EUR,Global,Yahoo Finance
2025-04-29,IBEX 35,IBEX35,13366.9004,Puntos,España,Yahoo Finance
2025-04-29,Precio Oro EUR,XAU_EUR,2908.8951,EUR/oz,Global,Yahoo Finance
2025-04-29,Precio Oro USD,XAU_USD,3318.8001,USD/oz,Global,Yahoo Finance
2025-04-30,Precio Oro EUR,XAU_EUR,2901.856,EUR/oz,Global,Yahoo Finance
2025-04-30,Precio Oro USD,XAU_USD,3305.0,USD/oz,Global,Yahoo Finance
2025-04-30,IBEX 35,IBEX35,13287.7998,Puntos,España,Yahoo Finance
2025-04-30,Tipo Cambio EUR/USD,EURUSD,1.1389,USD/EUR,Global,Yahoo Finance
2025-05-01,Tipo Cambio EUR/USD,EURUSD,1.1325,USD/EUR,Global,Yahoo Finance
2025-05-01,Precio Oro EUR,XAU_EUR,2834.4623,EUR/oz,Global,Yahoo Finance
2025-05-01,Precio Oro USD,XAU_USD,3210.0,USD/oz,Global,Yahoo Finance
2025-05-02,Precio Oro EUR,XAU_EUR,2860.9749,EUR/oz,Global,Yahoo Finance
2025-05-02,Precio Oro USD,XAU_USD,3231.8999,USD/oz,Global,Yahoo Finance
2025-05-02,Tipo Cambio EUR/USD,EURUSD,1.1297,USD/EUR,Global,Yahoo Finance
2025-05-02,IBEX 35,IBEX35,13446.7002,Puntos,España,Yahoo Finance
2025-05-05,IBEX 35,IBEX35,13518.0,Puntos,España,Yahoo Finance
2025-05-05,Tipo Cambio EUR/USD,EURUSD,1.1323,USD/EUR,Global,Yahoo Finance
2025-05-05,Precio Oro EUR,XAU_EUR,2924.3416,EUR/oz,Global,Yahoo Finance
2025-05-05,Precio Oro USD,XAU_USD,3311.3001,USD/oz,Global,Yahoo Finance
2025-05-06,Precio Oro EUR,XAU_EUR,3015.3704,EUR/oz,Global,Yahoo Finance
2025-05-06,Precio Oro USD,XAU_USD,3411.3999,USD/oz,Global,Yahoo Finance
2025-05-06,Tipo Cambio EUR/USD,EURUSD,1.1313,USD/EUR,Global,Yahoo Finance
2025-05-06,IBEX 35,IBEX35,13530.2002,Puntos,España,Yahoo Finance
2025-05-07,IBEX 35,IBEX35,13480.4004,Puntos,España,Yahoo Finance
2025-05-07,Tipo Cambio EUR/USD,EURUSD,1.1343,USD/EUR,Global,Yahoo Finance
2025-05-07,Precio Oro EUR,XAU_EUR,2981.1097,EUR/oz,Global,Yahoo Finance
2025-05-07,Precio Oro USD,XAU_USD,3381.3999,USD/oz,Global,Yahoo Finance
2025-05-08,Precio Oro EUR,XAU_EUR,2915.7439,EUR/oz,Global,Yahoo Finance
2025-05-08,Precio Oro USD,XAU_USD,3296.6001,USD/oz,Global,Yahoo Finance
2025-05-08,Tipo Cambio EUR/USD,EURUSD,1.1306,USD/EUR,Global,Yahoo Finance
2025-05-08,IBEX 35,IBEX35,13488.9004,Puntos,España,Yahoo Finance
2025-05-09,IBEX 35,IBEX35,13554.0996,Puntos,España,Yahoo Finance
2025-05-09,Tipo Cambio EUR/USD,EURUSD,1.1224,USD/EUR,Global,Yahoo Finance
2025-05-09,Precio Oro EUR,XAU_EUR,2971.6077,EUR/oz,Global,Yahoo Finance
2025-05-09,Precio Oro USD,XAU_USD,3335.3999,USD/oz,Global,Yahoo Finance
2025-05-12,Precio Oro EUR,XAU_EUR,2867.41,EUR/oz,Global,Yahoo Finance
2025-05-12,Precio Oro USD,XAU_USD,3220.0,USD/oz,Global,Yahoo Finance
2025-05-12,Tipo Cambio EUR/USD,EURUSD,1.123,USD/EUR,Global,Yahoo Finance
2025-05-12,IBEX 35,IBEX35,13655.2998,Puntos,España,Yahoo Finance
2025-05-13,IBEX 35,IBEX35,13769.0996,Puntos,España,Yahoo Finance
2025-05-13,Tipo Cambio EUR/USD,EURUSD,1.1096,USD/EUR,Global,Yahoo Finance
2025-05-13,Precio Oro EUR,XAU_EUR,2920.3528,EUR/oz,Global,Yahoo Finance
2025-05-13,Precio Oro USD,XAU_USD,3240.3001,USD/oz,Global,Yahoo Finance
2025-05-14,Precio Oro EUR,XAU_EUR,2844.2035,EUR/oz,Global,Yahoo Finance
2025-05-14,Precio Oro USD,XAU_USD,3181.3999,USD/oz,Global,Yahoo Finance
2025-05-14,Tipo Cambio EUR/USD,EURUSD,1.1186,USD/EUR,Global,Yahoo Finance
2025-05-14,IBEX 35,IBEX35,13840.2002,Puntos,España,Yahoo Finance
2025-05-15,IBEX 35,IBEX35,13930.2002,Puntos,España,Yahoo Finance
2025-05-15,Tipo Cambio EUR/USD,EURUSD,1.1182,USD/EUR,Global,Yahoo Finance
2025-05-15,Precio Oro EUR,XAU_EUR,2880.2719,EUR/oz,Global,Yahoo Finance
2025-05-15,Precio Oro USD,XAU_USD,3220.7,USD/oz,Global,Yahoo Finance
2025-05-16,Precio Oro EUR,XAU_EUR,2842.926,EUR/oz,Global,Yahoo Finance
2025-05-16,Precio Oro USD,XAU_USD,3182.0,USD/oz,Global,Yahoo Finance
2025-05-16,Tipo Cambio EUR/USD,EURUSD,1.1193,USD/EUR,Global,Yahoo Finance
2025-05-16,IBEX 35,IBEX35,14064.5,Puntos,España,Yahoo Finance
2025-05-19,IBEX 35,IBEX35,14099.0,Puntos,España,Yahoo Finance
2025-05-19,Tipo Cambio EUR/USD,EURUSD,1.1188,USD/EUR,Global,Yahoo Finance
2025-05-19,Precio Oro EUR,XAU_EUR,2886.1522,EUR/oz,Global,Yahoo Finance
2025-05-19,Precio Oro USD,XAU_USD,3228.8999,USD/oz,Global,Yahoo Finance
2025-05-20,Precio Oro EUR,XAU_EUR,2920.1233,EUR/oz,Global,Yahoo Finance
2025-05-20,Precio Oro USD,XAU_USD,3280.3001,USD/oz,Global,Yahoo Finance
2025-05-20,Tipo Cambio EUR/USD,EURUSD,1.1233,USD/EUR,Global,Yahoo Finance
2025-05-20,IBEX 35,IBEX35,14323.4004,Puntos,España,Yahoo Finance
2025-05-21,IBEX 35,IBEX35,14307.5996,Puntos,España,Yahoo Finance
2025-05-21,Tipo Cambio EUR/USD,EURUSD,1.1288,USD/EUR,Global,Yahoo Finance
2025-05-21,Precio Oro EUR,XAU_EUR,2931.7091,EUR/oz,Global,Yahoo Finance
2025-05-21,Precio Oro USD,XAU_USD,3309.3001,USD/oz,Global,Yahoo Finance
2025-05-22,Precio Oro EUR,XAU_EUR,2905.5208,EUR/oz,Global,Yahoo Finance
2025-05-22,Precio Oro USD,XAU_USD,3292.3001,USD/oz,Global,Yahoo Finance
2025-05-22,Tipo Cambio EUR/USD,EURUSD,1.1331,USD/EUR,Global,Yahoo Finance
2025-05-22,IBEX 35,IBEX35,14272.5,Puntos,España,Yahoo Finance
2025-05-23,IBEX 35,IBEX35,14104.0996,Puntos,España,Yahoo Finance
2025-05-23,Tipo Cambio EUR/USD,EURUSD,1.1282,USD/EUR,Global,Yahoo Finance
2025-05-23,Precio Oro EUR,XAU_EUR,2981.4278,EUR/oz,Global,Yahoo Finance
2025-05-23,Precio Oro USD,XAU_USD,3363.6001,USD/oz,Global,Yahoo Finance
2025-05-26,Tipo Cambio EUR/USD,EURUSD,1.1373,USD/EUR,Global,Yahoo Finance
2025-05-26,IBEX 35,IBEX35,14221.5996,Puntos,España,Yahoo Finance
2025-05-27,IBEX 35,IBEX35,14239.9004,Puntos,España,Yahoo Finance
2025-05-27,Tipo Cambio EUR/USD,EURUSD,1.1389,USD/EUR,Global,Yahoo Finance
2025-05-27,Precio Oro EUR,XAU_EUR,2896.8737,EUR/oz,Global,Yahoo Finance
2025-05-27,Precio Oro USD,XAU_USD,3299.1001,USD/oz,Global,Yahoo Finance
2025-05-28,Precio Oro EUR,XAU_EUR,2905.1527,EUR/oz,Global,Yahoo Finance
2025-05-28,Precio Oro USD,XAU_USD,3293.6001,USD/oz,Global,Yahoo Finance
2025-05-28,Tipo Cambio EUR/USD,EURUSD,1.1337,USD/EUR,Global,Yahoo Finance
2025-05-28,IBEX 35,IBEX35,14100.5996,Puntos,España,Yahoo Finance
2025-05-29,IBEX 35,IBEX35,14116.5996,Puntos,España,Yahoo Finance
2025-05-29,Tipo Cambio EUR/USD,EURUSD,1.1234,USD/EUR,Global,Yahoo Finance
2025-05-29,Precio Oro EUR,XAU_EUR,2952.8163,EUR/oz,Global,Yahoo Finance
2025-05-29,Precio Oro USD,XAU_USD,3317.1001,USD/oz,Global,Yahoo Finance
2025-05-30,Precio Oro EUR,XAU_EUR,2890.4826,EUR/oz,Global,Yahoo Finance
2025-05-30,Precio Oro USD,XAU_USD,3288.8999,USD/oz,Global,Yahoo Finance
2025-05-30,Tipo Cambio EUR/USD,EURUSD,1.1378,USD/EUR,Global,Yahoo Finance
2025-05-30,IBEX 35,IBEX35,14152.2002,Puntos,España,Yahoo Finance
2025-06-02,IBEX 35,IBEX35,14202.7998,Puntos,España,Yahoo Finance
2025-06-02,Tipo Cambio EUR/USD,EURUSD,1.1353,USD/EUR,Global,Yahoo Finance
2025-06-02,Precio Oro EUR,XAU_EUR,2968.8246,EUR/oz,Global,Yahoo Finance
2025-06-02,Precio Oro USD,XAU_USD,3370.6001,USD/oz,Global,Yahoo Finance
2025-06-03,Precio Oro EUR,XAU_EUR,2925.0594,EUR/oz,Global,Yahoo Finance
2025-06-03,Precio Oro USD,XAU_USD,3350.2,USD/oz,Global,Yahoo Finance
2025-06-03,Tipo Cambio EUR/USD,EURUSD,1.1453,USD/EUR,Global,Yahoo Finance
2025-06-03,IBEX 35,IBEX35,14128.4004,Puntos,España,Yahoo Finance
2025-06-04,IBEX 35,IBEX35,14101.2998,Puntos,España,Yahoo Finance
2025-06-04,Tipo Cambio EUR/USD,EURUSD,1.1385,USD/EUR,Global,Yahoo Finance
2025-06-04,Precio Oro EUR,XAU_EUR,2963.2487,EUR/oz,Global,Yahoo Finance
2025-06-04,Precio Oro USD,XAU_USD,3373.5,USD/oz,Global,Yahoo Finance
2025-06-05,Precio Oro EUR,XAU_EUR,2933.5379,EUR/oz,Global,Yahoo Finance
2025-06-05,Precio Oro USD,XAU_USD,3350.7,USD/oz,Global,Yahoo Finance
2025-06-05,Tipo Cambio EUR/USD,EURUSD,1.1422,USD/EUR,Global,Yahoo Finance
2025-06-05,IBEX 35,IBEX35,14203.7002,Puntos,España,Yahoo Finance
2025-06-06,IBEX 35,IBEX35,14247.5996,Puntos,España,Yahoo Finance
2025-06-06,Tipo Cambio EUR/USD,EURUSD,1.1454,USD/EUR,Global,Yahoo Finance
2025-06-06,Precio Oro EUR,XAU_EUR,2900.9498,EUR/oz,Global,Yahoo Finance
2025-06-06,Precio Oro USD,XAU_USD,3322.7,USD/oz,Global,Yahoo Finance
2025-06-09,Precio Oro EUR,XAU_EUR,2920.8857,EUR/oz,Global,Yahoo Finance
2025-06-09,Precio Oro USD,XAU_USD,3332.1001,USD/oz,Global,Yahoo Finance
2025-06-09,Tipo Cambio EUR/USD,EURUSD,1.1408,USD/EUR,Global,Yahoo Finance
2025-06-09,IBEX 35,IBEX35,14251.2998,Puntos,España,Yahoo Finance
2025-06-10,IBEX 35,IBEX35,14221.0996,Puntos,España,Yahoo Finance
2025-06-10,Tipo Cambio EUR/USD,EURUSD,1.1428,USD/EUR,Global,Yahoo Finance
2025-06-10,Precio Oro EUR,XAU_EUR,2905.9204,EUR/oz,Global,Yahoo Finance
2025-06-10,Precio Oro USD,XAU_USD,3320.8999,USD/oz,Global,Yahoo Finance
2025-06-11,Precio Oro EUR,XAU_EUR,2903.879,EUR/oz,Global,Yahoo Finance
2025-06-11,Precio Oro USD,XAU_USD,3321.3001,USD/oz,Global,Yahoo Finance
2025-06-11,Tipo Cambio EUR/USD,EURUSD,1.1438,USD/EUR,Global,Yahoo Finance
2025-06-11,IBEX 35,IBEX35,14134.0996,Puntos,España,Yahoo Finance
2025-06-12,IBEX 35,IBEX35,14088.9004,Puntos,España,Yahoo Finance
2025-06-12,Tipo Cambio EUR/USD,EURUSD,1.1509,USD/EUR,Global,Yahoo Finance
2025-06-12,Precio Oro EUR,XAU_EUR,2937.5287,EUR/oz,Global,Yahoo Finance
2025-06-12,Precio Oro USD,XAU_USD,3380.8999,USD/oz,Global,Yahoo Finance
2025-06-13,Precio Oro EUR,XAU_EUR,2957.866,EUR/oz,Global,Yahoo Finance
2025-06-13,Precio Oro USD,XAU_USD,3431.2,USD/oz,Global,Yahoo Finance
2025-06-13,Tipo Cambio EUR/USD,EURUSD,1.16,USD/EUR,Global,Yahoo Finance
2025-06-13,IBEX 35,IBEX35,13910.5996,Puntos,España,Yahoo Finance
2025-06-16,IBEX 35,IBEX35,14110.7998,Puntos,España,Yahoo Finance
